日期,代码,指数名称,strategy_id,strategy_role,composite_score,weekly_anchor_score,exposure,turnover,benchmark_return,gross_return,cost,net_return,benchmark_equity,net_equity
2020-04-21,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.083333333333,0.083333333333,1.0,0.0,-0.008895647160408582,-0.008895647160408582,0.0,-0.008895647160408582,0.912710039163507,1.828191970347785
2020-04-22,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.083333333333,0.083333333333,1.0,0.0,0.008738792715112131,0.008738792715112131,0.0,0.008738792715112131,0.9206860230047588,1.8441681610200866
2020-04-23,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.083333333333,0.083333333333,1.0,0.0,-0.003913903475963543,-0.003913903475963543,0.0,-0.003913903475963543,0.9170825467790494,1.8369502648444087
2020-04-24,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.083333333333,0.083333333333,1.0,0.0,-0.013103670594444394,-0.013103670594444394,0.0,-0.013103670594444394,0.9050653991781427,1.8128794736755103
2020-04-27,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.25,1.0,0.0,0.00136822480076626,0.00136822480076626,0.0,0.00136822480076626,0.9063037321036136,1.8153599003321932
2020-04-28,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.25,1.0,0.0,-0.0026207658423975655,-0.0026207658423975655,0.0,-0.0026207658423975655,0.903928522239679,1.8106022671137443
2020-04-29,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.25,1.0,0.0,0.0014653648390532403,0.0014653648390532403,0.0,0.0014653648390532403,0.9052531073131864,1.813255460013483
2020-04-30,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.25,1.0,0.0,0.0169766316860136,0.0169766316860136,0.0,0.0169766316860136,0.9206212558986617,1.844038430110785
2020-05-06,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.25,1.0,0.0,0.012267642581286431,0.012267642581286431,0.0,0.012267642581286431,0.9319151084187616,1.8666604344775406
2020-05-07,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.25,1.0,0.0,-0.0021428614630265574,-0.0021428614630265574,0.0,-0.0021428614630265574,0.9299181434461188,1.8626604397679423
2020-05-08,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.25,1.0,0.0,0.010431347013019954,0.010431347013019954,0.0,0.010431347013019954,0.9396184422941085,1.882090497182586
2020-05-11,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.166666666667,1.0,0.0,-0.001467943105954439,-0.001467943105954439,0.0,-0.001467943105954439,0.9382391358795152,1.8793276954124645
2020-05-12,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.166666666667,1.0,0.0,0.001115549545425365,0.001115549545425365,0.0,0.001115549545425365,0.9392857881210459,1.881424178568787
2020-05-13,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.166666666667,1.0,0.0,0.003916580354765387,0.003916580354765387,0.0,0.003916580354765387,0.9429645763863111,1.8887929275455502
2020-05-14,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.166666666667,1.0,0.0,-0.009870769583133487,-0.009870769583133487,0.0,-0.009870769583133487,0.9336567903277448,1.870149087767496
2020-05-15,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.166666666667,1.0,0.0,0.0005371775829026149,0.0005371775829026149,0.0,0.0005371775829026149,0.9341583298256337,1.8711536899341306
2020-05-18,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.0,0.0,1.0,-0.0010206104305717778,-0.0,0.0005,-0.0005,0.9332049180904082,1.8702181130891635
2020-05-19,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.0,0.0,0.0,0.010458549978663134,0.0,0.0,0.0,0.942964888366591,1.8702181130891635
2020-05-20,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.083333333333,0.0,0.0,0.0,-0.007468770592678364,-0.0,0.0,-0.0,0.9359220999384303,1.8702181130891635
2020-05-21,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,0.0,0.0,0.0,-0.008390279103143716,-0.0,0.0,-0.0,0.9280694523011466,1.8702181130891635
2020-05-22,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.0,1.0,1.0,-0.020618717272535614,-0.020618717272535614,0.0005,-0.021118717272535614,0.9089338506548722,1.8307215055208585
2020-05-25,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.166666666667,1.0,0.0,0.00034106376885634226,0.00034106376885634226,0.0,0.00034106376885634226,0.9092438550596177,1.831345898297258
2020-05-26,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.166666666667,1.0,0.0,0.016375200982880367,0.016375200982880367,0.0,0.016375200982880367,0.9241329059286679,1.8613345554510492
2020-05-27,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.166666666667,1.0,0.0,-0.006730737960187749,-0.006730737960187749,0.0,-0.006730737960187749,0.9179128094984752,1.8488064003020657
2020-05-28,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.166666666667,1.0,0.0,0.00013348223706266538,0.00013348223706266538,0.0,0.00013348223706266538,0.9180353345537156,1.8490531831162738
2020-05-29,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.166666666667,1.0,0.0,0.005704216379199822,0.005704216379199822,0.0,0.005704216379199822,0.923272006745761,1.859600582569417
2020-06-01,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.25,1.0,0.0,0.02819434792500064,0.02819434792500064,0.0,0.02819434792500064,0.9493030589333645,1.912030808395913
2020-06-02,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.25,0.25,1.0,0.0,0.002164760856969705,0.002164760856969705,0.0,0.002164760856969705,0.9513580730367451,1.9161698978472486
2020-06-03,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.25,1.0,0.0,0.00016405319835954835,0.00016405319835954835,0.0,0.00016405319835954835,0.951514146371412,1.9164842516475906
2020-06-04,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.25,1.0,0.0,0.0008792587270773922,0.0008792587270773922,0.0,0.0008792587270773922,0.9523507734885466,1.9181693371511581
2020-06-05,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.25,1.0,0.0,0.0028534807789708516,0.0028534807789708516,0.0,0.0028534807789708516,0.9550682881155341,1.9236427964855303
2020-06-08,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.5,0.5,1.0,0.0,0.0014649067315346542,0.0014649067315346542,0.0,0.0014649067315346542,0.9564673740798698,1.92646075376717
2020-06-09,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.5,0.5,1.0,0.0,0.006250647602693116,0.006250647602693116,0.0,0.006250647602693116,0.9624459145787163,1.938502381059387
2020-06-10,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.5,0.5,1.0,0.0,-0.0005984739325315402,-0.0005984739325315402,0.0,-0.0005984739325315402,0.9618699157873695,1.9373422379161727
2020-06-11,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.5,1.0,0.0,-0.0070337822600802236,-0.0070337822600802236,0.0,-0.0070337822600802236,0.9551043322371994,1.9237153944514138
2020-06-12,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.75,0.5,1.0,0.0,0.0010511225925702306,0.0010511225925702306,0.0,0.0010511225925702306,0.9561082639790756,1.9257374551641968
2020-06-15,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.75,0.75,1.0,0.0,-0.006623239607507103,-0.006623239607507103,0.0,-0.006623239607507103,0.9497757298560244,1.9129828345774933
2020-06-16,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.75,0.75,1.0,0.0,0.016795663199057342,0.016795663199057342,0.0,0.016795663199057342,0.9657278431293251,1.945112649972635
2020-06-17,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.75,0.75,1.0,0.0,0.002737779277887542,0.002737779277887542,0.0,0.002737779277887542,0.9683717928063237,1.950437939078887
2020-06-18,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.75,1.0,0.0,0.002503582583398778,0.002503582583398778,0.0,0.002503582583398778,0.9707961915610482,1.9553210215331651
2020-06-19,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.75,1.0,0.0,0.010780865580063193,0.010780865580063193,0.0,0.010780865580063193,0.9812622148079052,1.976401074632186
2020-06-22,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.583333333333,1.0,0.0,0.001702598928973842,0.001702598928973842,0.0,0.001702598928973842,0.9829329108038797,1.9797660929850776
2020-06-23,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.583333333333,1.0,0.0,0.003705888886347264,0.003705888886347264,0.0,0.003705888886347264,0.9865755509540527,1.987102886146638
2020-06-24,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.583333333333,1.0,0.0,0.0010293348630210364,0.0010293348630210364,0.0,0.0010293348630210364,0.9875910675636539,1.9891482804237584
2020-06-29,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.583333333333,1.0,0.0,-0.005731083665742931,-0.005731083665742931,0.0,-0.005731083665742931,0.9819311005279062,1.977748305205081
2020-06-30,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.75,0.583333333333,1.0,0.0,0.015163686759987804,0.015163686759987804,0.0,0.015163686759987804,0.9968207961562014,2.007738260995308
2020-07-01,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.75,0.583333333333,1.0,0.0,0.01183993876033318,0.01183993876033318,0.0,0.01183993876033318,1.0086230933377174,2.03150975905227
2020-07-02,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.75,0.583333333333,1.0,0.0,0.01683483673220243,0.01683483673220243,0.0,0.01683483673220243,1.0256030984383868,2.065709894165791
2020-07-03,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.833333333333,0.583333333333,1.0,0.0,0.01566668001055671,0.01566668001055671,0.0,0.01566668001055671,1.0416708939994566,2.0980727100723278
2020-07-06,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.833333333333,0.833333333333,1.0,0.0,0.04811011898789741,0.04811011898789741,0.0,0.04811011898789741,1.0917858046559998,2.199011237799168
2020-07-07,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.666666666667,0.833333333333,1.0,0.0,0.01002765701039876,0.01002765701039876,0.0,0.01002765701039876,1.1027338582339123,2.2210621682538303
2020-07-08,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.666666666667,0.833333333333,1.0,0.0,0.01920183860240443,0.01920183860240443,0.0,0.01920183860240443,1.1239083758011266,2.263710645534547
2020-07-09,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.5,0.833333333333,1.0,0.0,0.020384132699619917,0.020384132699619917,0.0,0.020384132699619917,1.146818273275671,2.3098544237266654
2020-07-10,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.5,0.833333333333,1.0,0.0,-0.011071877119813944,-0.011071877119813944,0.0,-0.011071877119813944,1.1341208422752056,2.284279999382505
2020-07-13,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.5,0.5,1.0,0.0,0.02772101488896994,0.02772101488896994,0.0,0.02772101488896994,1.1655598230298077,2.3476025592559635
2020-07-14,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.5,1.0,0.0,-0.009600701440925952,-0.009600701440925952,0.0,-0.009600701440925952,1.15436963115736,2.3250639279825935
2020-07-15,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.5,1.0,0.0,-0.018805900639918827,-0.018805900639918827,0.0,-0.018805900639918827,1.1326606705720748,2.2813390067714936
2020-07-16,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.75,0.5,1.0,0.0,-0.049024333892868754,-0.049024333892868754,0.0,-0.049024333892868754,1.0771327356706288,2.1694978815807024
2020-07-17,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.5,1.0,0.0,0.004627552359548037,0.004627552359548037,0.0,0.004627552359548037,1.0821172238031278,2.179537346621646
2020-07-20,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.583333333333,0.583333333333,1.0,0.0,0.030723249748141335,0.030723249748141335,0.0,0.030723249748141335,1.1153633815267967,2.246499816857304
2020-07-21,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.583333333333,1.0,0.0,0.004347038110487755,0.004347038110487755,0.0,0.004347038110487755,1.1202119086533362,2.2562654371763866
2020-07-22,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.083333333333,0.583333333333,1.0,0.0,0.006336921826552988,0.006336921826552988,0.0,0.006336921826552988,1.1273106039476462,2.2705632148717267
2020-07-23,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.083333333333,0.583333333333,1.0,0.0,-0.0004024829703025423,-0.0004024829703025423,0.0,-0.0004024829703025423,1.1268568806273158,2.2696493518447456
2020-07-24,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.083333333333,0.583333333333,1.0,0.0,-0.045930732578067346,-0.045930732578067346,0.0,-0.045930732578067346,1.0750995185894674,2.1654026944191807
2020-07-27,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.0,0.0,1.0,0.0028517678135953073,0.0,0.0005,-0.0005,1.0781654527929927,2.164319993071971
2020-07-28,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.083333333333,0.0,0.0,0.0,0.010004214270438627,0.0,0.0,0.0,1.0889516510017183,2.164319993071971
2020-07-29,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.083333333333,0.0,0.0,0.0,0.025655257390479136,0.0,0.0,0.0,1.1168889858939546,2.164319993071971
2020-07-30,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.0,0.0,0.0,-0.0033828690438989506,-0.0,0.0,-0.0,1.1131106967181021,2.164319993071971
2020-07-31,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,0.0,0.0,0.0,0.010767116755533213,0.0,0.0,0.0,1.125095689551499,2.164319993071971
2020-08-03,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.166666666667,0.0,0.0,0.022101317474486182,0.0,0.0,0.0,1.1499617865754526,2.164319993071971
2020-08-04,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.166666666667,0.0,0.0,-0.0029745097853741687,-0.0,0.0,-0.0,1.1465412139884774,2.164319993071971
2020-08-05,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.166666666667,0.0,0.0,0.005877099915977402,0.0,0.0,0.0,1.1532795512608738,2.164319993071971
2020-08-06,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.166666666667,0.0,0.0,-0.001669316608871596,-0.0,0.0,-0.0,1.151354362551282,2.164319993071971
2020-08-07,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.166666666667,0.0,0.0,-0.011903266419030722,-0.0,0.0,-0.0,1.137649484831121,2.164319993071971
2020-08-10,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.166666666667,0.0,0.0,0.003988215761032032,0.0,0.0,0.0,1.1421866764370543,2.164319993071971
2020-08-11,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.166666666667,0.0,0.0,-0.013986395876837476,-0.0,0.0,-0.0,1.1262116014151564,2.164319993071971
2020-08-12,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.166666666667,0.0,0.0,-0.009488162037338599,-0.0,0.0,-0.0,1.115525923252599,2.164319993071971
2020-08-13,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.166666666667,0.0,0.0,0.0005794970112862341,0.0,0.0,0.0,1.116172367191136,2.164319993071971
2020-08-14,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.166666666667,0.0,0.0,0.012110512288848518,0.0,0.0,0.0,1.1296897863604776,2.164319993071971
2020-08-17,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.333333333333,0.0,0.0,0.021344095846628663,0.0,0.0,0.0,1.153801993437513,2.164319993071971
2020-08-18,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.333333333333,0.0,0.0,0.003769408197126678,0.0,0.0,0.0,1.1581511441294374,2.164319993071971
2020-08-19,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.333333333333,0.0,0.0,-0.016832111665816107,-0.0,0.0,-0.0,1.1386570147455581,2.164319993071971
2020-08-20,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.333333333333,0.0,0.0,-0.012641938987757118,-0.0,0.0,-0.0,1.1242621822371632,2.164319993071971
2020-08-21,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.333333333333,0.0,0.0,0.007819591947628046,0.0,0.0,0.0,1.1330534537444077,2.164319993071971
2020-08-24,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,0.00790391688319625,0.0,0.0,0.0,1.142009014067022,2.164319993071971
2020-08-25,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,-0.0014275944652621941,-0.0,0.0,-0.0,1.1403786883192604,2.164319993071971
2020-08-26,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,-0.016271153537363525,-0.0,0.0,-0.0,1.1218234115908805,2.164319993071971
2020-08-27,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,0.00834996578522662,0.0,0.0,0.0,1.1311905986947306,2.164319993071971
2020-08-28,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,0.01886238740333468,0.0,0.0,0.0,1.1525275539943207,2.164319993071971
2020-08-31,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,-0.0029114756389334584,-0.0,0.0,-0.0,1.1491719980976667,2.164319993071971
2020-09-01,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.25,0.0,0.0,0.005662440695063609,0.0,0.0,0.0,1.1556791163853224,2.164319993071971
2020-09-02,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.25,0.0,0.0,0.0014740931918879596,0.0,0.0,0.0,1.157382695102793,2.164319993071971
2020-09-03,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,-0.007656614788859151,-0.0,0.0,-0.0,1.1485210616430994,2.164319993071971
2020-09-04,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,-0.006665924314202432,-0.0,0.0,-0.0,1.140865107172919,2.164319993071971
2020-09-07,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.25,-0.25,0.0,0.0,-0.019946018751183403,-0.0,0.0,-0.0,1.118109390352677,2.164319993071971
2020-09-08,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.583333333333,-0.25,0.0,0.0,0.006131868212407188,0.0,0.0,0.0,1.1249654897813746,2.164319993071971
2020-09-09,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.583333333333,-0.25,0.0,0.0,-0.025955318468331323,-0.0,0.0,-0.0,1.0957666522282166,2.164319993071971
2020-09-10,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.583333333333,-0.25,0.0,0.0,-0.01428109134125588,-0.0,0.0,-0.0,1.0801179085790433,2.164319993071971
2020-09-11,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.583333333333,-0.25,0.0,0.0,0.012212232497448516,0.0,0.0,0.0,1.0933085596032683,2.164319993071971
2020-09-14,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.583333333333,-0.583333333333,0.0,0.0,0.008741428956086095,0.0,0.0,0.0,1.1028656387041211,2.164319993071971
2020-09-15,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.583333333333,-0.583333333333,0.0,0.0,0.006558079399102468,0.0,0.0,0.0,1.1100983191292846,2.164319993071971
2020-09-16,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.583333333333,-0.583333333333,0.0,0.0,-0.007411114338889413,-0.0,0.0,-0.0,1.1018712535588084,2.164319993071971
2020-09-17,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.416666666667,-0.583333333333,0.0,0.0,-0.0018730630612808774,-0.0,0.0,-0.0,1.09980737921548,2.164319993071971
2020-09-18,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.416666666667,-0.583333333333,0.0,0.0,0.01876763340064902,0.0,0.0,0.0,1.1204481609199248,2.164319993071971
2020-09-21,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.416666666667,-0.416666666667,0.0,0.0,-0.006021706812956551,-0.0,0.0,-0.0,1.1137011505957486,2.164319993071971
2020-09-22,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.416666666667,-0.416666666667,0.0,0.0,-0.012640011172301957,-0.0,0.0,-0.0,1.0996239556096128,2.164319993071971
2020-09-23,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.416666666667,-0.416666666667,0.0,0.0,0.004665473220876404,0.0,0.0,0.0,1.1047542217275437,2.164319993071971
2020-09-24,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.416666666667,0.0,0.0,-0.02239326917014406,-0.0,0.0,-0.0,1.0800151630735457,2.164319993071971
2020-09-25,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.416666666667,0.0,0.0,-0.0010433090336204875,-0.0,0.0,-0.0,1.078888373497464,2.164319993071971
2020-09-28,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.333333333333,0.0,0.0,-0.004285627920792123,-0.0,0.0,-0.0,1.0742646593605851,2.164319993071971
2020-09-29,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.333333333333,0.0,0.0,0.0059816919081912,0.0,0.0,0.0,1.0806905795807382,2.164319993071971
2020-09-30,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.333333333333,-0.333333333333,0.0,0.0,-0.001269987610750034,-0.0,0.0,-0.0,1.0793181159336165,2.164319993071971
2020-10-09,000985.CSI,中证全指,two_speed_category_strong0p25,primary,-0.166666666667,-0.166666666667,0.0,0.0,0.025068903521657804,0.0,0.0,0.0,1.1063754376511339,2.164319993071971
2020-10-12,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.0,0.0,0.0,0.030548747258386078,0.0,0.0,0.0,1.1401738212688246,2.164319993071971
2020-10-13,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.0,0.0,0.0,0.0032376062290520036,0.0,0.0,0.0,1.1438652551347666,2.164319993071971
2020-10-14,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.0,0.0,0.0,0.0,-0.0066964018654254165,-0.0,0.0,-0.0,1.1362054737064868,2.164319993071971
2020-10-15,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.0,0.0,0.0,-0.0048657376461128665,-0.0,0.0,-0.0,1.1306769959593537,2.164319993071971
2020-10-16,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.0,0.0,0.0,-0.002149590712652527,-0.0,0.0,-0.0,1.1282465031898297,2.164319993071971
2020-10-19,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.166666666667,1.0,1.0,-0.007603189681150813,-0.007603189681150813,0.0005,-0.008103189681150813,1.1196682310189823,2.146782097637402
2020-10-20,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.166666666667,1.0,0.0,0.009186919412383476,0.009186919412383476,0.0,0.009186919412383476,1.1299545328259597,2.1665044117643446
2020-10-21,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.166666666667,1.0,0.0,-0.006816960578334252,-0.006816960578334252,0.0,-0.006816960578334252,1.122251677320375,2.1517354365965597
2020-10-22,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.166666666667,0.166666666667,1.0,0.0,-0.003934962677697551,-0.003934962677697551,0.0,-0.003934962677697551,1.117835658855136,2.143268437961273
2020-10-23,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.166666666667,1.0,0.0,-0.014686328320423492,-0.014686328320423492,0.0,-0.014686328320423492,1.1014187573609124,2.1117916940025725
2020-10-26,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.416666666667,1.0,0.0,-0.0020332663018013397,-0.0020332663018013397,0.0,-0.0020332663018013397,1.0991792797173985,2.107497859114733
2020-10-27,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.416666666667,1.0,0.0,0.00229976261577014,0.00229976261577014,0.0,0.00229976261577014,1.1017071311329216,2.112344603903941
2020-10-28,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.416666666667,1.0,0.0,0.005475831553600763,0.005475831553600763,0.0,0.005475831553600763,1.1077398938044063,2.1239114471380764
2020-10-29,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.416666666667,1.0,0.0,0.003922298895014942,0.003922298895014942,0.0,0.003922298895014942,1.1120847807658394,2.132242062660296
2020-10-30,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.416666666667,1.0,0.0,-0.019773085687754044,-0.019773085687754044,0.0,-0.019773085687754044,1.0900954331037094,2.0900810576482804
2020-11-02,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.416666666667,1.0,0.0,0.004914947788327018,0.004914947788327018,0.0,0.004914947788327018,1.095453195241708,2.100353696919993
2020-11-03,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.416666666667,1.0,0.0,0.014593041858046218,0.014593041858046218,0.0,0.014593041858046218,1.1114391895734006,2.1310042463358485
2020-11-04,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.416666666667,1.0,0.0,0.0032666295569623305,0.0032666295569623305,0.0,0.0032666295569623305,1.1150698496808273,2.1379654477929413
2020-11-05,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.416666666667,0.416666666667,1.0,0.0,0.01635882934499855,0.01635882934499855,0.0,0.01635882934499855,1.1333110870595091,2.1729400596988895
2020-11-06,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.416666666667,1.0,0.0,-0.004586622235887572,-0.004586622235887572,0.0,-0.004586622235887572,1.128113017227424,2.1629736045038235
2020-11-09,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.333333333333,1.0,0.0,0.020673333858042042,0.020673333858042042,0.0,0.020673333858042042,1.1514348742621698,2.2076894799558637
2020-11-10,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.333333333333,1.0,0.0,-0.007584823561086362,-0.007584823561086362,0.0,-0.007584823561086362,1.1427014438988097,2.190944544772732
2020-11-11,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.333333333333,1.0,0.0,-0.012431962975875122,-0.012431962975875122,0.0,-0.012431962975875122,1.1284954218557806,2.1637068033099216
2020-11-12,000985.CSI,中证全指,two_speed_category_strong0p25,primary,0.333333333333,0.333333333333,1.0,0.0,0.0017207042417344276,0.0017207042417344276,0.0,0.0017207042417344276,1.1304372287149458,2.1674299027842467
