代码,指数名称,rule_id,factor,category,strategy_label,open_condition,close_condition,close_reason,entry_signal_date,entry_date,exit_signal_date,exit_date,entry_signal_idx,entry_idx,exit_signal_idx,exit_idx,entry_price,exit_price,trade_return,annualized_trade_return,max_drawdown,holding_days,forced_exit
000985.CSI,中证全指,turnover_diffusion,季换手扩散系数_季线,胜率/量,换手扩散系数_季线加速度转正后3日收涨确认,开仓_加速度转正_5日后3日内收涨确认,闭仓_10日振幅放大向下_1sigma,闭仓_10日振幅放大向下_1sigma,2026-07-23,2026-07-24,2026-07-27,2026-07-28,2403,2404,2405,2406,5687.2553,5648.7086,-0.00677773336463372,-0.5755247678204924,-0.02739267975456039,2,False
000985.CSI,中证全指,turnover_diffusion,季换手扩散系数_季线,胜率/量,换手扩散系数_季线加速度转正后3日收涨确认,开仓_加速度转正_5日后3日内收涨确认,闭仓_10日振幅放大向下_1sigma,end,2026-08-21,2026-08-24,2026-08-25,2026-08-25,2424,2425,2426,2426,5818.5117,5832.9177,0.002475890870856201,0.8647992144730043,0.0,1,True
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2016-09-07,2016-09-08,2016-11-11,2016-11-14,9,10,49,50,4883.979,5030.263,0.02995180773709305,0.20433274985590688,-0.03782379080663534,40,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2016-11-28,2016-11-29,2016-12-20,2016-12-21,60,61,76,77,5094.9903,4838.251,-0.05039053754430112,-0.5570708345874609,-0.059126822714079874,16,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2017-01-18,2017-01-19,2017-02-07,2017-02-08,96,97,105,106,4656.8169,4806.6914,0.03218389368068131,1.427717696867159,-0.004657711560259181,9,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2017-03-14,2017-03-15,2017-04-12,2017-04-13,130,131,149,150,4928.4565,4958.7427,0.006145169385181726,0.08464738573842423,-0.024529654860683703,19,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2017-05-12,2017-05-15,2017-07-19,2017-07-20,170,171,216,217,4557.8062,4762.3092,0.04486873531393232,0.27181854531277705,-0.035493618366553625,46,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2017-08-23,2017-08-24,2017-09-12,2017-09-13,241,242,255,256,4824.6008,5035.2995,0.04367173756634957,1.158492849276152,-0.005024411901623949,14,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2017-09-20,2017-09-21,2017-09-28,2017-09-29,261,262,267,268,5014.2392,5002.5525,-0.002330702532100992,-0.09335450484948149,-0.01201496330689611,6,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2017-10-13,2017-10-16,2017-12-22,2017-12-25,273,274,323,324,5049.9771,4878.3071,-0.03399421355791887,-0.15996413497398465,-0.060848805570203,50,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2018-01-08,2018-01-09,2018-01-26,2018-01-29,333,334,347,348,5054.532,5048.6675,-0.0011602458941798455,-0.020679730977392174,-0.017671538706309886,14,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2018-02-12,2018-02-13,2018-03-30,2018-04-02,358,359,387,388,4574.791,4732.8294,0.03454549071203461,0.343287177423367,-0.06469713450570569,29,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2018-05-07,2018-05-08,2018-05-17,2018-05-18,409,410,417,418,4685.0942,4685.8993,0.00017184286283944417,0.005427259638342674,-0.011495530015267152,8,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2018-08-07,2018-08-08,2018-08-14,2018-08-15,474,475,479,480,3871.3549,3876.4557,0.0013175748883162974,0.06861355520023382,-0.025921440099828774,5,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2018-12-07,2018-12-10,2018-12-21,2018-12-24,556,557,566,567,3592.6593,3493.4151,-0.027624161300237815,-0.5063481044166336,-0.053238404762270264,10,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2019-01-28,2019-01-29,2019-04-15,2019-04-16,590,591,639,640,3565.3808,4713.1506,0.3219206767479086,3.2008970124174523,-0.04049768027395906,49,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2019-05-27,2019-05-28,2019-08-01,2019-08-02,666,667,713,714,4159.7503,4124.285,-0.008525824254402958,-0.0448710438496559,-0.05573243449424725,47,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2019-09-18,2019-09-19,2019-10-25,2019-10-28,746,747,768,769,4388.8838,4346.5578,-0.009643909916229765,-0.10506368449377645,-0.041798795371817965,22,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2019-12-09,2019-12-10,2019-12-19,2019-12-20,799,800,807,808,4296.0324,4426.5828,0.03038859762789503,1.5676326478956253,-0.006332349381691582,8,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2020-01-22,2020-01-23,2020-05-29,2020-06-01,830,831,912,913,4488.9669,4564.2455,0.016769693712822775,0.052437371624480145,-0.14902959089692946,82,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2020-06-30,2020-07-01,2020-07-09,2020-07-10,932,933,939,940,4849.456,5452.8487,0.12442482208313654,67.15461564303484,-0.011071877119813944,7,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2020-07-27,2020-07-28,2020-08-06,2020-08-07,951,952,959,960,5235.6754,5469.8144,0.04471992285847204,2.9673098380567704,-0.013552712707569192,8,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2020-08-27,2020-08-28,2020-11-03,2020-11-04,974,975,1016,1017,5541.3481,5361.2516,-0.03250048485493995,-0.17982876005327275,-0.07181551624532068,42,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2020-11-19,2020-11-20,2021-02-04,2021-02-05,1028,1029,1082,1083,5488.7726,5628.4284,0.025443903432982307,0.12440361865719529,-0.0485358702301133,54,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2021-04-20,2021-04-21,2021-07-15,2021-07-16,1129,1130,1187,1188,5532.139,5795.5313,0.047611294654743785,0.2239572940247443,-0.03890018368253778,58,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2021-08-10,2021-08-11,2021-10-12,2021-10-13,1205,1206,1243,1244,5841.8049,5723.2498,-0.02029425871446011,-0.12712888786447596,-0.057223069529192205,38,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2021-10-20,2021-10-21,2021-11-12,2021-11-15,1249,1250,1266,1267,5782.9815,5806.094,0.0039966408331066905,0.060909170259119794,-0.026132227485553994,17,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2021-12-15,2021-12-16,2022-03-03,2022-03-04,1289,1290,1339,1340,6031.2513,5464.8654,-0.09390852276375883,-0.3916589697891517,-0.10368399008676688,50,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2022-04-27,2022-04-28,2022-05-13,2022-05-16,1376,1377,1385,1386,4501.3632,4721.8011,0.048971364941180484,2.814009063922851,-0.020589320992939086,9,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2022-06-07,2022-06-08,2022-06-16,2022-06-17,1401,1402,1408,1409,5061.6596,5165.7858,0.020571553251032437,1.0814429947805477,-0.01335247830573194,7,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2022-11-21,2022-11-22,2022-12-05,2022-12-06,1514,1515,1524,1525,4798.7282,4963.6241,0.03436241710876664,1.3428951599977563,-0.011567189823336821,10,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2023-01-09,2023-01-10,2023-02-13,2023-02-14,1548,1549,1568,1569,4932.2028,5192.1722,0.052708578811885065,0.9102176032118328,-0.016637857790504418,20,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2023-04-26,2023-04-27,2023-05-12,2023-05-15,1619,1620,1628,1629,4932.2731,4948.3288,0.003255233373026245,0.09526736672245772,-0.02645575946472445,9,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2023-06-01,2023-06-02,2023-06-19,2023-06-20,1642,1643,1654,1655,4877.5536,4941.4187,0.013093674665102695,0.3141401373228223,-0.016972524914949272,12,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2023-07-06,2023-07-07,2023-07-31,2023-08-01,1665,1666,1682,1683,4831.1695,4948.3789,0.024261082125145883,0.4266679205966277,-0.022817323963890024,17,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2023-08-29,2023-08-30,2023-10-09,2023-10-10,1703,1704,1726,1727,4700.6762,4587.2676,-0.02412601829498484,-0.23476949739475828,-0.04253004453835363,23,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2023-12-07,2023-12-08,2023-12-25,2023-12-26,1769,1770,1781,1782,4433.674,4270.4448,-0.03681578753873194,-0.5451203956454542,-0.04749681022732877,12,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2024-01-19,2024-01-22,2024-03-01,2024-03-04,1799,1800,1823,1824,3966.8375,4296.9008,0.08320565185743067,1.3145396893833614,-0.11903941285945707,24,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2024-04-30,2024-05-06,2024-08-02,2024-08-05,1863,1864,1927,1928,4428.171,3883.9688,-0.12289547987193816,-0.4032881160462676,-0.12604617096465343,64,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2024-09-03,2024-09-04,2024-09-27,2024-09-30,1949,1950,1965,1966,3787.3628,4706.7729,0.24275733499837937,29.660891477435655,-0.03226566565631406,16,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2024-10-08,2024-10-09,2024-12-06,2024-12-09,1967,1968,2010,2011,4661.7097,4940.2434,0.05974925894677652,0.4050831143781344,-0.07803976298223902,43,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2024-12-26,2024-12-27,2025-02-25,2025-02-26,2024,2025,2060,2061,4864.1813,4986.8902,0.02522704077662552,0.19053006272758566,-0.08050261202229458,36,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2025-03-06,2025-03-07,2025-04-01,2025-04-02,2067,2068,2085,2086,4964.774,4847.5648,-0.023608164238694496,-0.28428857357472403,-0.046250940364384374,18,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2025-04-08,2025-04-09,2025-07-07,2025-07-08,2089,2090,2149,2150,4486.4734,5018.7943,0.11865018524349202,0.6014598512337312,-0.0237351439122101,60,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2025-08-07,2025-08-08,2025-10-24,2025-10-27,2172,2173,2222,2223,5258.7829,5913.0717,0.12441829458295373,0.805829034900081,-0.050461393134944243,50,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2025-12-15,2025-12-16,2026-05-13,2026-05-14,2258,2259,2353,2354,5668.201,6552.9453,0.1560890836439992,0.4692398955263821,-0.10550130490027587,95,False
000985.CSI,中证全指,volume_factor,放量因子,胜率/量,放量因子_上穿1sigma且放量下跌等待修复,开仓_上穿_1sigma；若信号日跌幅<=-1%则3日内等收复信号日收盘价,闭仓_加速度转负_3日,闭仓_加速度转负_3日,2026-06-29,2026-06-30,2026-08-11,2026-08-12,2385,2386,2416,2417,6551.6166,6024.0456,-0.08052531645395733,-0.4946251058994007,-0.14959207103243966,31,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2016-10-10,2016-10-11,2016-10-13,2016-10-14,25,26,28,29,4864.4438,4865.1669,0.00014865008821773884,0.012563950948530023,-0.0006041361572942661,3,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2016-10-18,2016-10-19,2016-11-23,2016-11-24,31,32,57,58,4886.1995,5069.8288,0.0375812121465775,0.42985209336362473,-0.012240822682431207,26,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2016-11-25,2016-11-28,2016-12-02,2016-12-05,59,60,64,65,5107.0204,4977.0288,-0.025453511013976082,-0.7273226380648203,-0.025453511013976082,5,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2016-12-06,2016-12-07,2016-12-13,2016-12-14,66,67,71,72,5018.4281,4798.5026,-0.04382358292629529,-0.8954999210301319,-0.04382358292629529,5,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2016-12-21,2016-12-22,2017-01-19,2017-01-20,77,78,97,98,4834.7965,4711.3067,-0.025541881649000175,-0.2782013849678485,-0.048351010759773994,20,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-01-20,2017-01-23,2017-02-14,2017-02-15,98,99,110,111,4741.0166,4836.7627,0.020195267825048324,0.5217713350707376,-0.0072544382285849585,12,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-03-20,2017-03-21,2017-04-07,2017-04-10,134,135,146,147,4950.6689,4942.5867,-0.001632547068538548,-0.03372953901251907,-0.023761642517863835,12,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-04-20,2017-04-21,2017-05-04,2017-05-05,155,156,164,165,4768.2533,4637.6782,-0.02738426249293424,-0.5404252197894767,-0.02738426249293424,9,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-06-19,2017-06-20,2017-06-23,2017-06-26,194,195,198,199,4697.3809,4768.786,0.015201045331452612,1.5868994296366585,-0.008321181403358802,4,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-06-29,2017-06-30,2017-07-05,2017-07-06,202,203,206,207,4772.1414,4802.6465,0.006392329447740153,0.4939671002418682,-0.005490479005659021,4,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-07-07,2017-07-10,2017-08-04,2017-08-07,208,209,228,229,4794.9354,4817.3435,0.004673285066572497,0.06050608150198089,-0.032739377468985364,20,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-08-15,2017-08-16,2017-09-27,2017-09-28,235,236,266,267,4819.9563,4973.8154,0.03192126451436916,0.29102110555500493,-0.018281879198886797,31,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-09-29,2017-10-09,2017-10-09,2017-10-10,268,269,269,270,5060.3245,5082.4602,0.004374363738926412,2.0039727211258347,0.0,1,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-10-20,2017-10-23,2017-10-23,2017-10-24,278,279,279,280,5054.8998,5061.8769,0.0013802647482745733,0.4156473119192554,0.0,1,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-10-31,2017-11-01,2017-11-14,2017-11-15,285,286,295,296,5055.3742,5082.2569,0.005317647900327627,0.14299234807767824,-0.014956572091901266,10,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-11-16,2017-11-17,2017-11-27,2017-11-28,297,298,304,305,5026.9865,4952.6775,-0.014782017019540517,-0.4149891892004436,-0.03775910321789522,7,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-12-08,2017-12-11,2017-12-15,2017-12-18,313,314,318,319,4956.4752,4876.228,-0.016190376580518362,-0.5607439542678307,-0.016190376580518362,5,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2017-12-19,2017-12-20,2018-02-01,2018-02-02,320,321,351,352,4896.1855,4874.8097,-0.004365806810219919,-0.03494239139280264,-0.05351371231333413,31,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2018-02-12,2018-02-13,2018-04-09,2018-04-10,358,359,391,392,4574.791,4728.0297,0.0334963280289744,0.2860807960329388,-0.06469713450570569,33,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2018-04-27,2018-05-02,2018-05-08,2018-05-09,405,406,410,411,4546.1192,4679.3373,0.029303697096195735,3.2874004368575447,-0.002879510793334039,5,False
000985.CSI,中证全指,fund_flow,资金流因子,胜率/资金,资金流因子_低位修复后收涨确认_资金流转弱退出,开仓_低位均值回复_20日后5日内收涨确认,闭仓_累计下降_5日_0.5sigma,闭仓_累计下降_5日_0.5sigma,2018-05-10,2018-05-11,2018-05-16,2018-05-17,412,413,416,417,4666.4965,4653.7711,-0.0027269708656162406,-0.15804931633055053,-0.011495530015267152,4,False
