代码,指数名称,日期,rule_id,factor,position,strategy_return,benchmark_return
000985.CSI,中证全指,2024-08-29,sentiment_entropy,情绪熵,0.0,0.0,0.005567813711193859
000985.CSI,中证全指,2024-08-30,sentiment_entropy,情绪熵,0.0,0.0,0.016277709245154703
000985.CSI,中证全指,2024-09-02,sentiment_entropy,情绪熵,0.0,-0.0,-0.017833996983042555
000985.CSI,中证全指,2024-09-03,sentiment_entropy,情绪熵,0.0,0.0,0.0062064730129742784
000985.CSI,中证全指,2024-09-04,sentiment_entropy,情绪熵,0.0,-0.0,-0.005810163999096396
000985.CSI,中证全指,2024-09-05,sentiment_entropy,情绪熵,0.0,0.0,0.004441164178937473
000985.CSI,中证全指,2024-09-06,sentiment_entropy,情绪熵,0.0,-0.0,-0.012091715564374383
000985.CSI,中证全指,2024-09-09,sentiment_entropy,情绪熵,0.0,-0.0,-0.008618471048783216
000985.CSI,中证全指,2024-09-10,sentiment_entropy,情绪熵,0.0,0.0,0.0019254149893732642
000985.CSI,中证全指,2024-09-11,sentiment_entropy,情绪熵,0.0,-0.0,-0.0024199243717043517
000985.CSI,中证全指,2024-09-12,sentiment_entropy,情绪熵,1.0,-0.003669774634053713,-0.003669774634053713
000985.CSI,中证全指,2024-09-13,sentiment_entropy,情绪熵,1.0,-0.007770273438978181,-0.007770273438978181
000985.CSI,中证全指,2024-09-18,sentiment_entropy,情绪熵,1.0,0.0007397108293480947,0.0007397108293480947
000985.CSI,中证全指,2024-09-19,sentiment_entropy,情绪熵,1.0,0.012855407164799493,0.012855407164799493
000985.CSI,中证全指,2024-09-20,sentiment_entropy,情绪熵,1.0,-0.0009947144372571826,-0.0009947144372571826
000985.CSI,中证全指,2024-09-23,sentiment_entropy,情绪熵,1.0,0.0023498238135115646,0.0023498238135115646
000985.CSI,中证全指,2024-09-24,sentiment_entropy,情绪熵,1.0,0.040578379466671866,0.040578379466671866
000985.CSI,中证全指,2024-09-25,sentiment_entropy,情绪熵,1.0,0.012697896769634953,0.012697896769634953
000985.CSI,中证全指,2024-09-26,sentiment_entropy,情绪熵,1.0,0.040298031754126384,0.040298031754126384
000985.CSI,中证全指,2024-09-27,sentiment_entropy,情绪熵,1.0,0.048060378836881634,0.048060378836881634
000985.CSI,中证全指,2024-09-30,sentiment_entropy,情绪熵,1.0,0.09635501553163017,0.09635501553163017
000985.CSI,中证全指,2024-10-08,sentiment_entropy,情绪熵,1.0,0.07016240362903425,0.07016240362903425
000985.CSI,中证全指,2024-10-09,sentiment_entropy,情绪熵,1.0,-0.074508804963197,-0.074508804963197
000985.CSI,中证全指,2024-10-10,sentiment_entropy,情绪熵,1.0,0.0018554565935324785,0.0018554565935324785
000985.CSI,中证全指,2024-10-11,sentiment_entropy,情绪熵,1.0,-0.033437641510793314,-0.033437641510793314
000985.CSI,中证全指,2024-10-14,sentiment_entropy,情绪熵,1.0,0.025544673705280907,0.025544673705280907
000985.CSI,中证全指,2024-10-15,sentiment_entropy,情绪熵,1.0,-0.022644505718546037,-0.022644505718546037
000985.CSI,中证全指,2024-10-16,sentiment_entropy,情绪熵,1.0,-0.002042158085105883,-0.002042158085105883
000985.CSI,中证全指,2024-10-17,sentiment_entropy,情绪熵,1.0,-0.007654103511332333,-0.007654103511332333
000985.CSI,中证全指,2024-10-18,sentiment_entropy,情绪熵,1.0,0.03714098091387341,0.03714098091387341
000985.CSI,中证全指,2024-10-21,sentiment_entropy,情绪熵,1.0,0.010652236197969955,0.010652236197969955
000985.CSI,中证全指,2024-10-22,sentiment_entropy,情绪熵,1.0,0.0067358192723787624,0.0067358192723787624
000985.CSI,中证全指,2024-10-23,sentiment_entropy,情绪熵,1.0,0.0034601494354138396,0.0034601494354138396
000985.CSI,中证全指,2024-10-24,sentiment_entropy,情绪熵,1.0,-0.008181232564459795,-0.008181232564459795
000985.CSI,中证全指,2024-10-25,sentiment_entropy,情绪熵,1.0,0.013058852223815087,0.013058852223815087
000985.CSI,中证全指,2024-10-28,sentiment_entropy,情绪熵,1.0,0.011547320761527313,0.011547320761527313
000985.CSI,中证全指,2024-10-29,sentiment_entropy,情绪熵,1.0,-0.012167147815462798,-0.012167147815462798
000985.CSI,中证全指,2024-10-30,sentiment_entropy,情绪熵,1.0,-0.001646056378275751,-0.001646056378275751
000985.CSI,中证全指,2024-10-31,sentiment_entropy,情绪熵,1.0,0.008026209424511155,0.008026209424511155
000985.CSI,中证全指,2024-11-01,sentiment_entropy,情绪熵,0.0,-0.0,-0.014768380821506888
000985.CSI,中证全指,2024-11-04,sentiment_entropy,情绪熵,0.0,0.0,0.01686711348473313
000985.CSI,中证全指,2024-11-05,sentiment_entropy,情绪熵,0.0,0.0,0.029191308514055603
000985.CSI,中证全指,2024-11-06,sentiment_entropy,情绪熵,0.0,0.0,0.000691897954256282
000985.CSI,中证全指,2024-11-07,sentiment_entropy,情绪熵,0.0,0.0,0.02529076990463852
000985.CSI,中证全指,2024-11-08,sentiment_entropy,情绪熵,0.0,-0.0,-0.004395277525031993
000985.CSI,中证全指,2024-11-11,sentiment_entropy,情绪熵,0.0,0.0,0.013632363558529814
000985.CSI,中证全指,2024-11-12,sentiment_entropy,情绪熵,0.0,-0.0,-0.011561435513404827
000985.CSI,中证全指,2024-11-13,sentiment_entropy,情绪熵,0.0,0.0,0.002618860667227496
000985.CSI,中证全指,2024-11-14,sentiment_entropy,情绪熵,0.0,-0.0,-0.024269996742146027
000985.CSI,中证全指,2024-11-15,sentiment_entropy,情绪熵,0.0,-0.0,-0.02053292342353019
000985.CSI,中证全指,2024-11-18,sentiment_entropy,情绪熵,0.0,-0.0,-0.013814094016439626
000985.CSI,中证全指,2024-11-19,sentiment_entropy,情绪熵,0.0,0.0,0.015423696862811864
000985.CSI,中证全指,2024-11-20,sentiment_entropy,情绪熵,0.0,0.0,0.01079561099915427
000985.CSI,中证全指,2024-11-21,sentiment_entropy,情绪熵,0.0,0.0,0.0011953195856635457
000985.CSI,中证全指,2024-11-22,sentiment_entropy,情绪熵,0.0,-0.0,-0.033851224815604875
000985.CSI,中证全指,2024-11-25,sentiment_entropy,情绪熵,0.0,0.0,0.0005832246292123422
000985.CSI,中证全指,2024-11-26,sentiment_entropy,情绪熵,0.0,-0.0,-0.00637692512814525
000985.CSI,中证全指,2024-11-27,sentiment_entropy,情绪熵,0.0,0.0,0.01860197609440517
000985.CSI,中证全指,2024-11-28,sentiment_entropy,情绪熵,0.0,-0.0,-0.005756253311179238
000985.CSI,中证全指,2024-11-29,sentiment_entropy,情绪熵,0.0,0.0,0.014005793262403587
000985.CSI,中证全指,2024-12-02,sentiment_entropy,情绪熵,0.0,0.0,0.01473580183324108
000985.CSI,中证全指,2024-12-03,sentiment_entropy,情绪熵,0.0,0.0,0.000775993899261973
000985.CSI,中证全指,2024-12-04,sentiment_entropy,情绪熵,0.0,-0.0,-0.009350813762510568
000985.CSI,中证全指,2024-12-05,sentiment_entropy,情绪熵,0.0,0.0,0.00473359963865394
000985.CSI,中证全指,2024-12-06,sentiment_entropy,情绪熵,0.0,0.0,0.011919971627028847
000985.CSI,中证全指,2024-12-09,sentiment_entropy,情绪熵,0.0,-0.0,-0.0032937299975043244
000985.CSI,中证全指,2024-12-10,sentiment_entropy,情绪熵,0.0,0.0,0.007607702082047085
000985.CSI,中证全指,2024-12-11,sentiment_entropy,情绪熵,0.0,0.0,0.005801024876857408
000985.CSI,中证全指,2024-12-12,sentiment_entropy,情绪熵,0.0,0.0,0.00925285414327881
000985.CSI,中证全指,2024-12-13,sentiment_entropy,情绪熵,0.0,-0.0,-0.020905970854992573
000985.CSI,中证全指,2024-12-16,sentiment_entropy,情绪熵,0.0,-0.0,-0.007838170724144944
000985.CSI,中证全指,2024-12-17,sentiment_entropy,情绪熵,0.0,-0.0,-0.0128697248516082
000985.CSI,中证全指,2024-12-18,sentiment_entropy,情绪熵,0.0,0.0,0.006304834280705052
000985.CSI,中证全指,2024-12-19,sentiment_entropy,情绪熵,0.0,0.0,0.0008769295541870559
000985.CSI,中证全指,2024-12-20,sentiment_entropy,情绪熵,0.0,0.0,0.0023108370604865147
000985.CSI,中证全指,2024-12-23,sentiment_entropy,情绪熵,0.0,-0.0,-0.016159091045225726
000985.CSI,中证全指,2024-12-24,sentiment_entropy,情绪熵,0.0,0.0,0.011475551339129142
000985.CSI,中证全指,2024-12-25,sentiment_entropy,情绪熵,0.0,-0.0,-0.007800026743488786
000985.CSI,中证全指,2024-12-26,sentiment_entropy,情绪熵,1.0,0.005794492623181879,0.005794492623181879
000985.CSI,中证全指,2024-12-27,sentiment_entropy,情绪熵,1.0,0.0013250593974221125,0.0013250593974221125
000985.CSI,中证全指,2024-12-30,sentiment_entropy,情绪熵,1.0,-0.0009025979356485081,-0.0009025979356485081
000985.CSI,中证全指,2024-12-31,sentiment_entropy,情绪熵,1.0,-0.02245310595564931,-0.02245310595564931
000985.CSI,中证全指,2025-01-02,sentiment_entropy,情绪熵,0.0,-0.0,-0.02643029456770718
000985.CSI,中证全指,2025-01-03,sentiment_entropy,情绪熵,0.0,-0.0,-0.02205099128630794
000985.CSI,中证全指,2025-01-06,sentiment_entropy,情绪熵,0.0,-0.0,-0.002916679148822765
000985.CSI,中证全指,2025-01-07,sentiment_entropy,情绪熵,0.0,0.0,0.012789175710227196
000985.CSI,中证全指,2025-01-08,sentiment_entropy,情绪熵,0.0,-0.0,-0.0018770213117834667
000985.CSI,中证全指,2025-01-09,sentiment_entropy,情绪熵,0.0,-0.0,-0.00011495851820242375
000985.CSI,中证全指,2025-01-10,sentiment_entropy,情绪熵,0.0,-0.0,-0.018185562625626206
000985.CSI,中证全指,2025-01-13,sentiment_entropy,情绪熵,0.0,-0.0,-0.0006726676924629915
000985.CSI,中证全指,2025-01-14,sentiment_entropy,情绪熵,0.0,0.0,0.03569007481551023
000985.CSI,中证全指,2025-01-15,sentiment_entropy,情绪熵,0.0,-0.0,-0.006067229613731406
000985.CSI,中证全指,2025-01-16,sentiment_entropy,情绪熵,1.0,0.003521907215067399,0.003521907215067399
000985.CSI,中证全指,2025-01-17,sentiment_entropy,情绪熵,1.0,0.0034050740854569828,0.0034050740854569828
000985.CSI,中证全指,2025-01-20,sentiment_entropy,情绪熵,1.0,0.005923505166851584,0.005923505166851584
000985.CSI,中证全指,2025-01-21,sentiment_entropy,情绪熵,1.0,0.001613046962835707,0.001613046962835707
000985.CSI,中证全指,2025-01-22,sentiment_entropy,情绪熵,1.0,-0.009223073262070391,-0.009223073262070391
000985.CSI,中证全指,2025-01-23,sentiment_entropy,情绪熵,0.0,-0.0,-0.0009380127647179437
000985.CSI,中证全指,2025-01-24,sentiment_entropy,情绪熵,0.0,0.0,0.010941803939814143
000985.CSI,中证全指,2025-01-27,sentiment_entropy,情绪熵,0.0,-0.0,-0.008890970850099378
000985.CSI,中证全指,2025-02-05,sentiment_entropy,情绪熵,0.0,0.0,0.0014111526432247778
000985.CSI,中证全指,2025-02-06,sentiment_entropy,情绪熵,0.0,0.0,0.019264769591301967
000985.CSI,中证全指,2025-02-07,sentiment_entropy,情绪熵,0.0,0.0,0.014266066576387182
000985.CSI,中证全指,2025-02-10,sentiment_entropy,情绪熵,0.0,0.0,0.009122409349922256
000985.CSI,中证全指,2025-02-11,sentiment_entropy,情绪熵,0.0,-0.0,-0.004201837808151532
000985.CSI,中证全指,2025-02-12,sentiment_entropy,情绪熵,1.0,0.01179223525667128,0.01179223525667128
000985.CSI,中证全指,2025-02-13,sentiment_entropy,情绪熵,1.0,-0.006486292807732941,-0.006486292807732941
000985.CSI,中证全指,2025-02-14,sentiment_entropy,情绪熵,1.0,0.0062775585980432425,0.0062775585980432425
000985.CSI,中证全指,2025-02-17,sentiment_entropy,情绪熵,1.0,0.005079704858191869,0.005079704858191869
000985.CSI,中证全指,2025-02-18,sentiment_entropy,情绪熵,1.0,-0.01625303127826494,-0.01625303127826494
000985.CSI,中证全指,2025-02-19,sentiment_entropy,情绪熵,1.0,0.01519007483828183,0.01519007483828183
000985.CSI,中证全指,2025-02-20,sentiment_entropy,情绪熵,1.0,0.0025123366870802855,0.0025123366870802855
000985.CSI,中证全指,2025-02-21,sentiment_entropy,情绪熵,1.0,0.013740548889339177,0.013740548889339177
000985.CSI,中证全指,2025-02-24,sentiment_entropy,情绪熵,1.0,-0.00037244272883674157,-0.00037244272883674157
000985.CSI,中证全指,2025-02-25,sentiment_entropy,情绪熵,1.0,-0.008240483994665926,-0.008240483994665926
000985.CSI,中证全指,2025-02-26,sentiment_entropy,情绪熵,1.0,0.011478905586151722,0.011478905586151722
000985.CSI,中证全指,2025-02-27,sentiment_entropy,情绪熵,1.0,-0.0007478809138408149,-0.0007478809138408149
000985.CSI,中证全指,2025-02-28,sentiment_entropy,情绪熵,1.0,-0.027242509502904744,-0.027242509502904744
000985.CSI,中证全指,2025-03-03,sentiment_entropy,情绪熵,1.0,0.0011942055286138231,0.0011942055286138231
000985.CSI,中证全指,2025-03-04,sentiment_entropy,情绪熵,1.0,0.006027513088489478,0.006027513088489478
000985.CSI,中证全指,2025-03-05,sentiment_entropy,情绪熵,1.0,0.004624073541137141,0.004624073541137141
000985.CSI,中证全指,2025-03-06,sentiment_entropy,情绪熵,1.0,0.016502137777032022,0.016502137777032022
000985.CSI,中证全指,2025-03-07,sentiment_entropy,情绪熵,1.0,-0.004250829101708042,-0.004250829101708042
000985.CSI,中证全指,2025-03-10,sentiment_entropy,情绪熵,1.0,-0.0006438963787678276,-0.0006438963787678276
000985.CSI,中证全指,2025-03-11,sentiment_entropy,情绪熵,1.0,0.003739959946607474,0.003739959946607474
000985.CSI,中证全指,2025-03-12,sentiment_entropy,情绪熵,1.0,-5.280983141575657e-05,-5.280983141575657e-05
000985.CSI,中证全指,2025-03-13,sentiment_entropy,情绪熵,1.0,-0.008816093061700725,-0.008816093061700725
000985.CSI,中证全指,2025-03-14,sentiment_entropy,情绪熵,1.0,0.020518754247014437,0.020518754247014437
000985.CSI,中证全指,2025-03-17,sentiment_entropy,情绪熵,0.0,0.0,0.0011100110393629237
000985.CSI,中证全指,2025-03-18,sentiment_entropy,情绪熵,0.0,0.0,0.0035889508738193854
000985.CSI,中证全指,2025-03-19,sentiment_entropy,情绪熵,0.0,-0.0,-0.003054493603566022
000985.CSI,中证全指,2025-03-20,sentiment_entropy,情绪熵,0.0,-0.0,-0.0059927319083810104
000985.CSI,中证全指,2025-03-21,sentiment_entropy,情绪熵,0.0,-0.0,-0.016634669874274977
000985.CSI,中证全指,2025-03-24,sentiment_entropy,情绪熵,0.0,-0.0,-0.0026724236272104296
000985.CSI,中证全指,2025-03-25,sentiment_entropy,情绪熵,0.0,-0.0,-0.0039057986711966697
000985.CSI,中证全指,2025-03-26,sentiment_entropy,情绪熵,0.0,0.0,0.0012336143248505849
000985.CSI,中证全指,2025-03-27,sentiment_entropy,情绪熵,0.0,0.0,0.0002822768215624549
000985.CSI,中证全指,2025-03-28,sentiment_entropy,情绪熵,0.0,-0.0,-0.007766158880243568
000985.CSI,中证全指,2025-03-31,sentiment_entropy,情绪熵,0.0,-0.0,-0.00860213357625439
000985.CSI,中证全指,2025-04-01,sentiment_entropy,情绪熵,0.0,0.0,0.003660409740154247
000985.CSI,中证全指,2025-04-02,sentiment_entropy,情绪熵,0.0,0.0,0.0006259634185945551
000985.CSI,中证全指,2025-04-03,sentiment_entropy,情绪熵,0.0,-0.0,-0.007804186547439196
000985.CSI,中证全指,2025-04-07,sentiment_entropy,情绪熵,0.0,-0.0,-0.09242846823010054
000985.CSI,中证全指,2025-04-08,sentiment_entropy,情绪熵,0.0,0.0,0.010263592506622565
000985.CSI,中证全指,2025-04-09,sentiment_entropy,情绪熵,0.0,0.0,0.017345613118028957
000985.CSI,中证全指,2025-04-10,sentiment_entropy,情绪熵,0.0,0.0,0.018946172733354416
000985.CSI,中证全指,2025-04-11,sentiment_entropy,情绪熵,0.0,0.0,0.006903133166059838
000985.CSI,中证全指,2025-04-14,sentiment_entropy,情绪熵,0.0,0.0,0.008698700447991703
000985.CSI,中证全指,2025-04-15,sentiment_entropy,情绪熵,0.0,-0.0,-0.0013051916825426169
000985.CSI,中证全指,2025-04-16,sentiment_entropy,情绪熵,0.0,-0.0,-0.005239925264815426
000985.CSI,中证全指,2025-04-17,sentiment_entropy,情绪熵,0.0,0.0,0.0011200995266322789
000985.CSI,中证全指,2025-04-18,sentiment_entropy,情绪熵,0.0,-0.0,-0.00022612098906482636
000985.CSI,中证全指,2025-04-21,sentiment_entropy,情绪熵,0.0,0.0,0.011279127513603715
000985.CSI,中证全指,2025-04-22,sentiment_entropy,情绪熵,0.0,-0.0,-0.0007794322081282612
000985.CSI,中证全指,2025-04-23,sentiment_entropy,情绪熵,0.0,0.0,0.0033891268599879343
000985.CSI,中证全指,2025-04-24,sentiment_entropy,情绪熵,0.0,-0.0,-0.004807433902697222
000985.CSI,中证全指,2025-04-25,sentiment_entropy,情绪熵,0.0,0.0,0.0019271539333576282
000985.CSI,中证全指,2025-04-28,sentiment_entropy,情绪熵,0.0,-0.0,-0.005924897677744512
000985.CSI,中证全指,2025-04-29,sentiment_entropy,情绪熵,0.0,0.0,0.001968317179761314
000985.CSI,中证全指,2025-04-30,sentiment_entropy,情绪熵,0.0,0.0,0.0038202763523806915
000985.CSI,中证全指,2025-05-06,sentiment_entropy,情绪熵,0.0,0.0,0.018215130894943865
000985.CSI,中证全指,2025-05-07,sentiment_entropy,情绪熵,0.0,0.0,0.005040234944117872
000985.CSI,中证全指,2025-05-08,sentiment_entropy,情绪熵,0.0,0.0,0.006623793841912917
000985.CSI,中证全指,2025-05-09,sentiment_entropy,情绪熵,0.0,-0.0,-0.0070833919497333975
000985.CSI,中证全指,2025-05-12,sentiment_entropy,情绪熵,0.0,0.0,0.012755132236203615
000985.CSI,中证全指,2025-05-13,sentiment_entropy,情绪熵,0.0,-0.0,-0.0006165423239083978
000985.CSI,中证全指,2025-05-14,sentiment_entropy,情绪熵,0.0,0.0,0.006881735787156007
000985.CSI,中证全指,2025-05-15,sentiment_entropy,情绪熵,0.0,-0.0,-0.011734253954293394
000985.CSI,中证全指,2025-05-16,sentiment_entropy,情绪熵,0.0,-0.0,-0.000423492622431465
000985.CSI,中证全指,2025-05-19,sentiment_entropy,情绪熵,0.0,0.0,0.0013906739875353402
000985.CSI,中证全指,2025-05-20,sentiment_entropy,情绪熵,0.0,0.0,0.006549744230655907
000985.CSI,中证全指,2025-05-21,sentiment_entropy,情绪熵,0.0,0.0,0.0006614545037273434
000985.CSI,中证全指,2025-05-22,sentiment_entropy,情绪熵,0.0,-0.0,-0.006147246043345822
000985.CSI,中证全指,2025-05-23,sentiment_entropy,情绪熵,0.0,-0.0,-0.009415343566983925
000985.CSI,中证全指,2025-05-26,sentiment_entropy,情绪熵,0.0,0.0,0.0009541195637325917
000985.CSI,中证全指,2025-05-27,sentiment_entropy,情绪熵,0.0,-0.0,-0.003163995035443623
000985.CSI,中证全指,2025-05-28,sentiment_entropy,情绪熵,0.0,-0.0,-0.0021116073376101774
000985.CSI,中证全指,2025-05-29,sentiment_entropy,情绪熵,0.0,0.0,0.011502939710776428
000985.CSI,中证全指,2025-05-30,sentiment_entropy,情绪熵,0.0,-0.0,-0.00854369248009157
000985.CSI,中证全指,2025-06-03,sentiment_entropy,情绪熵,0.0,0.0,0.004988767062514166
000985.CSI,中证全指,2025-06-04,sentiment_entropy,情绪熵,0.0,0.0,0.00683716491962949
000985.CSI,中证全指,2025-06-05,sentiment_entropy,情绪熵,0.0,0.0,0.003933926038855118
000985.CSI,中证全指,2025-06-06,sentiment_entropy,情绪熵,0.0,-0.0,-0.0010776478331425698
000985.CSI,中证全指,2025-06-09,sentiment_entropy,情绪熵,0.0,0.0,0.00735596927523785
000985.CSI,中证全指,2025-06-10,sentiment_entropy,情绪熵,0.0,-0.0,-0.0069316911722494545
000985.CSI,中证全指,2025-06-11,sentiment_entropy,情绪熵,1.0,0.006132879968816507,0.006132879968816507
000985.CSI,中证全指,2025-06-12,sentiment_entropy,情绪熵,1.0,0.0005313244272378004,0.0005313244272378004
000985.CSI,中证全指,2025-06-13,sentiment_entropy,情绪熵,1.0,-0.011443677520308726,-0.011443677520308726
000985.CSI,中证全指,2025-06-16,sentiment_entropy,情绪熵,1.0,0.005200098487547988,0.005200098487547988
000985.CSI,中证全指,2025-06-17,sentiment_entropy,情绪熵,1.0,-0.0012761701271357673,-0.0012761701271357673
000985.CSI,中证全指,2025-06-18,sentiment_entropy,情绪熵,1.0,-0.00023317215957108228,-0.00023317215957108228
000985.CSI,中证全指,2025-06-19,sentiment_entropy,情绪熵,1.0,-0.012167813896853175,-0.012167813896853175
000985.CSI,中证全指,2025-06-20,sentiment_entropy,情绪熵,1.0,-0.0036286000200957957,-0.0036286000200957957
000985.CSI,中证全指,2025-06-23,sentiment_entropy,情绪熵,1.0,0.008268081576800812,0.008268081576800812
000985.CSI,中证全指,2025-06-24,sentiment_entropy,情绪熵,0.0,0.0,0.01542299364353239
000985.CSI,中证全指,2025-06-25,sentiment_entropy,情绪熵,0.0,0.0,0.013457768139664816
000985.CSI,中证全指,2025-06-26,sentiment_entropy,情绪熵,1.0,-0.0034520472610424235,-0.0034520472610424235
000985.CSI,中证全指,2025-06-27,sentiment_entropy,情绪熵,1.0,-0.0005896598784628226,-0.0005896598784628226
000985.CSI,中证全指,2025-06-30,sentiment_entropy,情绪熵,1.0,0.00825571304834849,0.00825571304834849
000985.CSI,中证全指,2025-07-01,sentiment_entropy,情绪熵,1.0,0.0025405765392634283,0.0025405765392634283
000985.CSI,中证全指,2025-07-02,sentiment_entropy,情绪熵,1.0,-0.003962296653445718,-0.003962296653445718
000985.CSI,中证全指,2025-07-03,sentiment_entropy,情绪熵,1.0,0.005967148995527749,0.005967148995527749
000985.CSI,中证全指,2025-07-04,sentiment_entropy,情绪熵,1.0,-0.0014956225531891354,-0.0014956225531891354
000985.CSI,中证全指,2025-07-07,sentiment_entropy,情绪熵,1.0,-0.0006272823657103022,-0.0006272823657103022
000985.CSI,中证全指,2025-07-08,sentiment_entropy,情绪熵,1.0,0.010611533839737675,0.010611533839737675
000985.CSI,中证全指,2025-07-09,sentiment_entropy,情绪熵,0.0,-0.0,-0.002051548516343815
000985.CSI,中证全指,2025-07-10,sentiment_entropy,情绪熵,1.0,0.0035924342986661806,0.0035924342986661806
000985.CSI,中证全指,2025-07-11,sentiment_entropy,情绪熵,1.0,0.003834524154197716,0.003834524154197716
000985.CSI,中证全指,2025-07-14,sentiment_entropy,情绪熵,1.0,0.001420854943122718,0.001420854943122718
000985.CSI,中证全指,2025-07-15,sentiment_entropy,情绪熵,1.0,-0.0020348177104699827,-0.0020348177104699827
000985.CSI,中证全指,2025-07-16,sentiment_entropy,情绪熵,1.0,0.00029226682370575574,0.00029226682370575574
000985.CSI,中证全指,2025-07-17,sentiment_entropy,情绪熵,1.0,0.009256647861030975,0.009256647861030975
000985.CSI,中证全指,2025-07-18,sentiment_entropy,情绪熵,1.0,0.0038570226603469315,0.0038570226603469315
000985.CSI,中证全指,2025-07-21,sentiment_entropy,情绪熵,1.0,0.009054304439099381,0.009054304439099381
000985.CSI,中证全指,2025-07-22,sentiment_entropy,情绪熵,1.0,0.00611636273247762,0.00611636273247762
000985.CSI,中证全指,2025-07-23,sentiment_entropy,情绪熵,1.0,-0.002852417743556823,-0.002852417743556823
000985.CSI,中证全指,2025-07-24,sentiment_entropy,情绪熵,1.0,0.010754549821935688,0.010754549821935688
000985.CSI,中证全指,2025-07-25,sentiment_entropy,情绪熵,1.0,-0.0015594257104635245,-0.0015594257104635245
000985.CSI,中证全指,2025-07-28,sentiment_entropy,情绪熵,1.0,0.0034192627123557084,0.0034192627123557084
000985.CSI,中证全指,2025-07-29,sentiment_entropy,情绪熵,1.0,0.004489060752612017,0.004489060752612017
000985.CSI,中证全指,2025-07-30,sentiment_entropy,情绪熵,0.0,-0.0,-0.003988754616025547
000985.CSI,中证全指,2025-07-31,sentiment_entropy,情绪熵,0.0,-0.0,-0.013847708971375217
000985.CSI,中证全指,2025-08-01,sentiment_entropy,情绪熵,0.0,-0.0,-0.0014811128271722263
000985.CSI,中证全指,2025-08-04,sentiment_entropy,情绪熵,0.0,0.0,0.007454389701778696
000985.CSI,中证全指,2025-08-05,sentiment_entropy,情绪熵,0.0,0.0,0.007751993147120384
000985.CSI,中证全指,2025-08-06,sentiment_entropy,情绪熵,0.0,0.0,0.006145988652778378
000985.CSI,中证全指,2025-08-07,sentiment_entropy,情绪熵,0.0,-0.0,-0.00018379852252548012
000985.CSI,中证全指,2025-08-08,sentiment_entropy,情绪熵,0.0,-0.0,-0.0023382749001432668
000985.CSI,中证全指,2025-08-11,sentiment_entropy,情绪熵,0.0,0.0,0.00983678181504688
000985.CSI,中证全指,2025-08-12,sentiment_entropy,情绪熵,0.0,0.0,0.0033676411338388057
000985.CSI,中证全指,2025-08-13,sentiment_entropy,情绪熵,0.0,0.0,0.010125523133480252
000985.CSI,中证全指,2025-08-14,sentiment_entropy,情绪熵,0.0,-0.0,-0.008456586363006502
000985.CSI,中证全指,2025-08-15,sentiment_entropy,情绪熵,0.0,0.0,0.014087999908859894
000985.CSI,中证全指,2025-08-18,sentiment_entropy,情绪熵,0.0,0.0,0.013774473518482822
000985.CSI,中证全指,2025-08-19,sentiment_entropy,情绪熵,0.0,-0.0,-0.0005675499234877313
000985.CSI,中证全指,2025-08-20,sentiment_entropy,情绪熵,0.0,0.0,0.009663675539854921
000985.CSI,中证全指,2025-08-21,sentiment_entropy,情绪熵,0.0,-0.0,-0.0013061637309246255
000985.CSI,中证全指,2025-08-22,sentiment_entropy,情绪熵,0.0,0.0,0.016496821146642304
000985.CSI,中证全指,2025-08-25,sentiment_entropy,情绪熵,0.0,0.0,0.018085820590332258
000985.CSI,中证全指,2025-08-26,sentiment_entropy,情绪熵,0.0,-0.0,-0.0010984826116665625
000985.CSI,中证全指,2025-08-27,sentiment_entropy,情绪熵,0.0,-0.0,-0.01760589678818647
000985.CSI,中证全指,2025-08-28,sentiment_entropy,情绪熵,0.0,0.0,0.015741124572828058
000985.CSI,中证全指,2025-08-29,sentiment_entropy,情绪熵,0.0,0.0,0.00357751075173085
000985.CSI,中证全指,2025-09-01,sentiment_entropy,情绪熵,1.0,0.007948914589821943,0.007948914589821943
000985.CSI,中证全指,2025-09-02,sentiment_entropy,情绪熵,1.0,-0.014810717242482618,-0.014810717242482618
000985.CSI,中证全指,2025-09-03,sentiment_entropy,情绪熵,1.0,-0.012027003937086,-0.012027003937086
000985.CSI,中证全指,2025-09-04,sentiment_entropy,情绪熵,1.0,-0.020216700883904704,-0.020216700883904704
000985.CSI,中证全指,2025-09-05,sentiment_entropy,情绪熵,1.0,0.025532806543875575,0.025532806543875575
000985.CSI,中证全指,2025-09-08,sentiment_entropy,情绪熵,1.0,0.006846567497972966,0.006846567497972966
000985.CSI,中证全指,2025-09-09,sentiment_entropy,情绪熵,1.0,-0.009060526245891709,-0.009060526245891709
000985.CSI,中证全指,2025-09-10,sentiment_entropy,情绪熵,1.0,0.0020345658602261008,0.0020345658602261008
000985.CSI,中证全指,2025-09-11,sentiment_entropy,情绪熵,1.0,0.02271704159687138,0.02271704159687138
000985.CSI,中证全指,2025-09-12,sentiment_entropy,情绪熵,1.0,-0.0017455324744161116,-0.0017455324744161116
000985.CSI,中证全指,2025-09-15,sentiment_entropy,情绪熵,1.0,0.0008464763967981348,0.0008464763967981348
000985.CSI,中证全指,2025-09-16,sentiment_entropy,情绪熵,1.0,0.004644578400518462,0.004644578400518462
000985.CSI,中证全指,2025-09-17,sentiment_entropy,情绪熵,1.0,0.006718899349838825,0.006718899349838825
