日期,代码,指数名称,eps预期上调,eps预期上调_季线,eps预期上调_年线,pb偏度,pb偏度_季线,pb偏度_年线,pb峰度,pb峰度_季线,pb峰度_年线,上涨下跌ATR差,上涨下跌ATR差_季线,上涨下跌ATR差_年线,上涨下跌量差,上涨下跌量差_季线,上涨下跌量差_年线,下行协偏度,下行协偏度_季线,下行协偏度_年线,主线一致程度,主线一致程度_季线,主线一致程度_年线,历史估值,历史估值_季线,历史估值_年线,季价格扩散系数,季价格扩散系数_季线,季价格扩散系数_年线,季换手扩散系数,季换手扩散系数_季线,季换手扩散系数_年线,小市值换手因子,小市值换手因子_季线,小市值换手因子_年线,年价格扩散系数,年价格扩散系数_季线,年价格扩散系数_年线,年换手扩散系数,年换手扩散系数_季线,年换手扩散系数_年线,情绪熵,情绪熵_季线,情绪熵_年线,技术得分,指数筹码盈利,指数筹码盈利_季线,指数筹码盈利_年线,收盘价,放量因子,放量因子_季线,放量因子_年线,月价格扩散系数,月价格扩散系数_季线,月价格扩散系数_年线,月换手扩散系数,月换手扩散系数_季线,月换手扩散系数_年线,机构主动净买入,机构主动净买入_季线,机构主动净买入_年线,真实波动率,真实波动率_季线,真实波动率_年线,筹码乖离率,筹码乖离率_季线,筹码乖离率_年线,筹码分散程度,筹码分散程度_季线,筹码分散程度_年线,筹码峰支撑,筹码峰支撑_季线,筹码峰支撑_年线,筹码盈利中枢,筹码盈利中枢_季线,筹码盈利中枢_年线,融资余额因子,融资余额因子_季线,融资余额因子_年线,融资成交占比,融资成交占比_季线,融资成交占比_年线,资金分歧度因子,资金分歧度因子_季线,资金分歧度因子_年线,资金流因子,资金流因子_季线,资金流因子_年线,远期估值,远期估值_季线,远期估值_年线,阻力筹码中枢,阻力筹码中枢_季线,阻力筹码中枢_年线,预期差,预期差_季线,预期差_年线
2020-05-06,000985.CSI,中证全指,-1.180592950390392,-0.3218410097154578,-0.11982346729741103,-1.2612821193833033,-0.9519673988454764,0.9626135854432026,-1.0063544423289688,-0.6419328817944385,1.2307430846201741,-0.257131416876307,-0.6850257716062091,0.4653177196437022,0.5838505068501495,-0.2375734870368768,0.7870036094322811,-2.5376889096397734,0.360644982786647,-0.1294021094674528,-0.6786586397955934,0.33779637870820167,0.566103921941575,-1.89054176728912,-2.381368720960274,0.20618156041185862,-0.7100732007629753,-1.037908036668388,-0.29761752077652115,-0.852029012554111,-1.1802098177418197,-0.6931290713448888,0.8010947979064975,-1.0561839933623152,0.17311439789825955,0.9310589589332348,-0.649683282497125,-1.0841066443117302,1.4577293811729495,0.029653876395020554,-0.9615260091567227,1.493319716794717,0.06202856206473617,0.4994406875664699,-0.4713311850159323,0.7336509139570999,-0.109940265661269,-0.081936486236234,4480.6443,0.9351619316115206,0.09820242423093106,-1.1854009124994844,-0.21298766798275817,-0.24239067106118406,0.08155166269906584,1.208540120906596,0.11831713246124835,0.013214853244677097,-1.1430356700593247,-1.2832766341373418,-0.41518154187540446,-0.9102494837778311,-0.16411401297284178,0.6223933863878377,0.9371270969884975,-0.051213859238577616,0.07501900202580616,-0.8886752204951773,0.5147514781908713,-0.12296896476750432,0.442913613473484,0.21768481392197286,-0.07006785249274242,-1.622453370558079,-1.4452893686379866,-0.9301409299094315,-0.8380642816265562,0.21298906034273918,0.553921844541483,-0.3718036244224771,-0.8897475999638937,-0.2850344848798808,1.0007223403560854,0.6692046239501793,-0.38907440456955056,-0.07583695591881318,-1.024400571595345,-0.20134853995880037,-2.181493793308923,-1.818865095142442,-1.993537475612286,0.5268130398757966,0.8051780907215259,0.48801739168701597,-0.9545436532519955,0.04753934875164676,0.650947219551837
2020-04-30,000985.CSI,中证全指,-1.1610658281613098,-0.22744724675791056,-0.11458386369770382,-1.057750756413063,-0.8768951912493823,0.9950700296703892,-0.7961121671348332,-0.5572708713818509,1.2636584299776588,-0.3835930289392089,-0.7779814552040737,0.5749753853336246,0.5979766365040664,-0.2728145743045268,0.7183500913408212,-2.3905067880551756,0.48739006323561096,-0.06059229954438541,-0.40155462619152743,0.6109754548612283,0.685757169094194,-1.2440818963199964,-1.344347509050523,0.3265836531261237,-0.5415659152472779,-0.9835088645070537,-0.23063955343867498,-0.7763693529455357,-1.19143014533467,-0.6744658251045312,0.6687928170156593,-1.0702973682172128,0.1485292272909424,0.6259712640640922,-0.7431609011039768,-1.1238532892345512,1.4672666647339332,-0.08940213725248568,-1.0270163295676151,1.0007612861344177,-0.2806039681811271,0.4215775504100433,-0.9370979721373035,0.35199240018177474,-0.32822160489108254,-0.07027749915567974,4426.3435,0.7367078540101117,-0.04975967940493178,-1.241232999026201,-0.1635857476854047,-0.23350451536421957,0.1102503828572025,1.2840026574469956,0.07547342435848245,-0.010638714839357827,-1.048459680725006,-1.2328236700683226,-0.3607438794762353,-0.9773372746146387,-0.14541635116087437,0.6190287942060584,0.8478692113116495,-0.07822712581933881,0.07822462867551833,-1.1585697424511838,0.46464353335182196,-0.13244611107870596,0.3996337765384279,0.19905920450826242,-0.07088739494924358,-1.793452232052738,-1.4806984988097334,-0.8901245267239399,-0.4145937083825052,0.6050870778645738,0.56834201766919,-0.6671732128354074,-0.9824843710393008,-0.31662958918610873,0.7783333823294325,0.5235478281394432,-0.45327073032505527,-0.22378655297974287,-1.0170534391326411,-0.18691172491506217,-1.5840323128447926,-1.3377949191064067,-1.6956588535665373,0.5833542203220503,0.811023264997708,0.46374663850472236,-0.4423693072998657,0.27725751669197873,0.6682752292017051
2020-04-29,000985.CSI,中证全指,-1.200986285476523,-0.17930002916525772,-0.1053425056166935,-0.5404802779763764,-0.6269116100423486,1.0519533586797192,-0.2747620052839852,-0.2775920825656857,1.3199101180909367,-0.9457982489070198,-1.1779175167371234,0.6121945828829722,0.7853419836437489,-0.15809812397857265,0.7108103986110524,-1.9201114438125726,0.6324914720074204,0.011766275890555108,-0.2509851502023399,0.6200555815578038,0.7512840095121751,-0.26851276690748155,-0.04784697975392378,0.42114100447211333,-0.21818818408564858,-0.8178655189007049,-0.17013023392362278,-0.6567226046646566,-1.1923864464377567,-0.6769371299209321,0.33971947358108673,-1.097605924879188,0.11596855677308973,0.5652187276716147,-0.7846796305643488,-1.1532644564652956,1.5650754394125932,-0.1700733792513009,-1.1309836332352035,0.39045760065002816,-0.6544129367180747,0.3089048399246332,-1.3202924153080215,0.25708269518258464,-0.40489931879791907,-0.005792848337369127,4352.4535,0.6205126583767531,-0.17451068387400273,-1.3043898609092404,0.1068259974932259,-0.06297764512590556,0.16184188440317462,1.4048564980670077,0.04097774594209086,-0.09422486178455346,-0.9247395218300705,-1.1776595867148465,-0.3135197949410341,-1.1128430894603503,-0.16304330005291362,0.6035039984486368,0.9248278324905617,0.05749058385235932,0.09769772203226687,-1.2811561659180644,0.4715352426075882,-0.08726865465864789,0.07012288116488559,-0.02348866755405654,-0.13727846076709682,-1.4587308359997464,-1.281943141003611,-0.8096197269621717,-0.10386367540338232,0.8559921033878701,0.5786775134581648,-0.426702943002608,-0.9653153531331247,-0.3272107361279884,0.8198095752209431,0.5078400978963865,-0.5073128498313022,-0.43864055681179714,-1.00848617146533,-0.17725054336137527,-1.0789857369816427,-1.0666533313595399,-1.5292595627879588,0.6991602198778317,0.8170311153463189,0.4490026987371229,0.3281858830882798,0.5626790144002771,0.6879239654550444
2020-04-28,000985.CSI,中证全指,-1.1765780564090014,-0.0622415366588437,-0.04054276518998831,0.24600623957450388,-0.23518383989204528,1.1203746317398169,0.4361848296773551,0.1191135531917468,1.382186465945063,-1.3682241097023249,-1.4496957086649278,0.6271976479347428,1.0180306585406436,0.00811426023955672,0.7038205182131165,-1.1555062591630412,0.7928683281372151,0.08992116936281194,-0.08843080576054058,0.7187237140999416,0.7935124708806762,0.5739719684539721,0.870906531463171,0.4551708046358556,0.2674711347777069,-0.5425547165007722,-0.1181622987473046,-0.5621625209973896,-1.203535264308089,-0.652874995813932,0.0033047082157462992,-1.1322763626332855,0.10097284847686397,0.8853526186362584,-0.7698362691797852,-1.1676660111820811,1.6785736751264826,-0.2038073070505247,-1.1658803724498115,0.07791337244411486,-0.8306718695310361,0.30524047715023556,-1.0977428957559752,0.5653791313899298,-0.2799174589756457,0.06622963757371068,4346.0849,0.7062148600482248,-0.2174316553395891,-1.3743323152194988,0.4793833333527404,0.17794244005660756,0.23465231097034261,1.6222572636055657,0.06047214736494625,-0.09232206981838173,-1.0533695843214252,-1.173499780009599,-0.2551949483010867,-1.2935679864570626,-0.19498563509390093,0.6438819955409594,1.129275982728977,0.2755333897566138,0.11543014540843052,-1.50497170114475,0.451310414477995,-0.06043112720604991,-0.42604765775130504,-0.3684360235858948,-0.24701546983050712,-0.8025120321933983,-0.9193564798031152,-0.6979810435168586,0.43086271923375435,1.2302212026629555,0.5922625063087765,-0.01924667327740831,-0.9151800085549208,-0.3046962970964753,1.0618973635292674,0.5518282408896656,-0.5413880182000832,-0.6591458158799702,-0.9950945518086434,-0.15546576933064485,-0.6832384040794157,-0.9437962219477135,-1.3977335015221848,1.0263348148853932,1.023749013619189,0.5335881166477812,0.8491530262006123,0.7228469699304043,0.6802839278601298
2020-04-27,000985.CSI,中证全指,-1.018469387079192,0.16627439152282494,0.10896578322007838,0.5460425458442619,-0.08742737047338389,1.1417607427155394,0.6339718571637276,0.23296369358040764,1.3969184319403039,-1.4054995909307155,-1.4696959717043308,0.7206844554311906,1.2916093502744495,0.2149846702679263,0.7654105766586592,-0.15418487677819318,0.9539966801530495,0.15917091991420787,0.14053476347314312,0.85057903302363,0.9658749262421136,0.9301286102523908,1.1738974616074427,0.4458843487089606,0.7590513982648381,-0.26867156931797526,-0.07530631913321018,-0.877138759243543,-1.305778628096923,-0.680192848724845,-0.3838936176838065,-1.1599663664994961,0.0967699565663568,1.1248406247761422,-0.7691603350650634,-1.1744857734169412,1.4260137363210157,-0.3916338442606505,-1.2975586461305033,-0.5421059198861006,-1.198367723100798,0.20265397789180223,0.05307836673458613,0.7756389054437068,-0.20489184105980812,0.08884660754851043,4357.5049,0.8790968703847553,-0.242137958149113,-1.4588795294087764,0.7832394945613893,0.3655063406659737,0.32245739889722075,1.4328405279990393,-0.15670684801422868,-0.2558767815042168,-1.0934228764909326,-1.1231169477274532,-0.19721452581536647,-1.3056987475891857,-0.12472899815499094,0.7514532224424155,1.2992274919769156,0.5207048761388747,0.11872603016117748,-1.7884108068273665,0.42328035088634586,-0.026652922321548915,-0.8543358150608305,-0.6628749769815645,-0.37316581568172047,-0.2600022448022458,-0.6061263914008138,-0.553976998643587,0.9246021548732423,1.4586177410656158,0.5963360912787388,0.3493070396761161,-0.8745880952010416,-0.2796884551617423,1.218419975785367,0.49612373833515944,-0.5672269600857793,-0.8145356178277443,-0.9596160892322121,-0.12599860417234174,-0.7161436153318423,-0.9595175933943296,-1.355416401227253,1.1649595423319954,1.0522140936343045,0.5696930646938201,1.2314899831603479,0.8399760881656286,0.6675483611932784
2020-04-24,000985.CSI,中证全指,-1.1651564109202261,0.1732650612531863,0.21324655648398183,0.8871333294073024,0.08678975257624064,1.1478749701169018,0.9271551403344815,0.40759539837613684,1.4031804823361647,-0.8150849282433668,-1.0698316919234394,0.7686769843644208,1.4707347886478346,0.34402592657019015,0.6749200409760733,0.2633789803034592,1.0120739025447625,0.18130080120178194,0.4492364054035066,1.0173045396830673,0.8056728145731165,0.8905082738688831,1.1242269934844216,0.4201658572215354,1.293256090226435,0.009064759042993337,-0.08235686426927025,-0.9187781680441559,-1.3422817875509874,-0.6797329563233234,-0.4990559915944294,-1.1712906267941023,0.11332110926164825,1.1831666044574183,-0.7918026826961743,-1.1978456047777666,1.4312799648604426,-0.43435445567003855,-1.3818184875145345,-0.5691269345637289,-1.1780671892921242,0.16633096379848916,-0.14294053086530234,1.065307819414356,-0.08269367369430633,0.09631459625811231,4351.551,1.1752139282207665,-0.2574303509815765,-1.5352492386080856,1.0948386738264286,0.5540850212482475,0.31686721371208343,1.5107219191879606,-0.19807597936931767,-0.33730499042560225,-1.0606048597687119,-1.0463445354287328,-0.05534455950032022,-1.4089570267225762,-0.10209599374638764,0.8599438133673027,1.566042315048689,0.5054541042845558,0.11733125540105833,-1.8921397030813811,0.45995283085705274,0.024271743992981397,-1.084771412037827,-0.790455201472063,-0.3560075950755466,0.23730456813257333,-0.3611358156212344,-0.5030103226087784,0.698215077340305,1.2891013233315294,0.563107539207343,0.6597978076147178,-0.8455430047708747,-0.23834897270195143,1.3226742035645231,0.40329989710192327,-0.6190979660343213,-0.9585255175631358,-0.9343301011680303,-0.07240743223616788,-0.8816478714155009,-1.019538135898691,-1.2925664965215327,1.1166489230744618,0.901455629556782,0.5173973229781101,1.1963719834589925,0.82750051595905,0.6244632650780868
2020-04-23,000985.CSI,中证全指,-1.4100895524494397,0.125791453338799,0.2863710403400191,1.0606534093820272,0.1558514527461208,1.143713367395832,1.1026295380572095,0.49157098726989595,1.4003091674004575,-0.2785007582992338,-0.7134666213479177,0.8603582422623139,1.3775688952720904,0.2434630178594442,0.48534012269830007,0.6068873348575436,1.0615707302809834,0.19999538260064834,0.48118880190000174,0.9720676732251803,0.46503879644126833,0.9196756478758871,1.1271929302143509,0.3986152269451702,1.7138503212030292,0.16240351548649476,-0.1026970916271465,-0.9499247399028639,-1.3741800594966986,-0.6451797418007925,-0.7347807644121882,-1.218630619758872,0.13903111801046297,0.9894641627440013,-0.8491362118410002,-1.2223305676044431,1.428206002130386,-0.5017029583711464,-1.4389810244870116,-0.37732139307233314,-1.0446558651628637,0.19388137104113437,0.5084228071433483,1.3311723722989837,0.010735852890043755,0.04837920283088269,4409.3294,1.4486699940219223,-0.3081852155404745,-1.6052765323710982,1.3166061723907359,0.6548389714871666,0.30335979770150434,1.7078551504215427,-0.22316904396150175,-0.39357785143817164,-1.159373563602836,-0.9863045239679408,0.04929099531073623,-1.5561693124841542,-0.08422292073784361,0.975310650600546,1.8891284711874838,0.34188294476000103,0.09605685275499719,-1.8284904073576687,0.519869864225049,0.10370035539621283,-1.2121721862658998,-0.8321523942049212,-0.3493255352886987,0.5560916770355664,-0.21305379053350199,-0.45369003641468464,0.6998262350690905,1.2015996993797922,0.5375288893627335,0.7244877867825933,-0.8633559284612579,-0.21741296259873538,1.3796576272188152,0.29554049578269154,-0.6502627222262244,-1.0320749896335109,-0.8920405627496472,-0.03225632746748702,-1.177031603405119,-1.1150900457882287,-1.2560023020537585,1.0878567780376558,0.7973237114070819,0.4908583279478288,1.3779469926976324,0.8708028012688979,0.5986082955293672
2020-04-22,000985.CSI,中证全指,-1.5710448403191744,0.13136618058482089,0.36811697560172674,1.1240576738115453,0.1563847882325713,1.1494275803275862,1.1838273184930819,0.5030440236664319,1.4060355094302701,0.4965789673793367,-0.220263668219804,0.939892397757494,1.2183553635760078,0.11244454406765926,0.302212189223295,0.7397613087609536,1.0845899408012794,0.21422108576651155,0.7209245215038229,1.0853694556561542,0.35115814737635254,0.8283719075328216,0.9612407786987331,0.3742339704605669,1.9894586008829958,0.1805067037555924,-0.13295204262625843,-1.1497294056119232,-1.461656647070232,-0.6254354693033841,-1.0080324868771564,-1.2826752789823443,0.15536025356827987,0.6586291708703995,-0.928299184147059,-1.2322937794929159,0.9004689379483883,-0.6685044208996036,-1.5102203819674085,-0.3232718503523494,-0.9692635491375197,0.20099763067827073,0.6265036152815437,1.431661412966531,-0.0019763859035849874,-0.035946575513522046,4426.6549,1.7040598829412776,-0.385281205197867,-1.6912265867558332,1.4210063490045939,0.6441800496102579,0.28241052323299876,1.568979533251858,-0.3654507363452145,-0.4638707250181101,-1.3313127684909865,-0.9395838991430692,0.11568331042182715,-1.7328342591658688,-0.047419443896568464,1.0670208654666227,2.0922545578584626,0.06483249723560447,0.0637113194946401,-1.5044494724615216,0.6217921014956554,0.16653091327117375,-1.2591650271233936,-0.7961253901105567,-0.29933309248941664,0.535620006819434,-0.22073851648591736,-0.4153809802864964,0.7803374699653455,1.2165481695659004,0.5340078641994754,0.43201907202111534,-0.9534339364928296,-0.2120157720556335,1.2303086446825438,0.08084404415061724,-0.7125458275924692,-1.0977157905228818,-0.8652114705896266,0.0019067882877722708,-1.3945182234544977,-1.1825493859191534,-1.193611082256526,1.0576293137039157,0.7043067098420912,0.44974013536252544,1.3802464989435699,0.8568579170001492,0.5697556627051594
2020-04-21,000985.CSI,中证全指,-1.541570963775881,0.22761285800722625,0.46475837762276584,1.0729884787948285,0.07755955311290566,1.1329887421076434,1.1835091169747751,0.4430721438452815,1.390917034383497,0.9748073609418759,0.10953935372240334,1.012068363257693,0.9849461208889888,-0.06236012292483526,0.09360295651500922,0.7562092172171412,1.0873367508348917,0.21945082101315894,0.8116021837151626,1.0667432873644387,0.08573099626440937,0.7232252436737158,0.8062882853257433,0.3433457699306025,2.023409726382965,0.06400441559084846,-0.19666203480232125,-1.1350599672135762,-1.491939321916341,-0.5830943808258746,-1.1788549104583987,-1.2888955240572244,0.18936834928166474,0.18893187337059367,-1.0222791757585856,-1.250545549048852,0.7876777579004359,-0.730378615634671,-1.5428936690435187,-0.0837672760141724,-0.7904652978480176,0.20613567656316364,0.49962553148822547,1.32895637572181,-0.1316442939583756,-0.1171329433904222,4388.3064,1.8138466734150096,-0.5495891344674557,-1.8294924795807943,1.5196669382080044,0.6092528419446175,0.21111354897334034,1.7080042609410242,-0.40030447423809273,-0.49634032882801615,-1.3067235352099755,-0.8237082338976507,0.2307594076358615,-1.707738600226771,0.10045842192654988,1.173945024654285,2.268189613653326,-0.3516963728023922,0.03627214942265172,-1.1294347018537267,0.7215388136866328,0.2583874036941755,-1.2834709617256435,-0.7288827379961605,-0.24000743565568816,0.26637033804555865,-0.3265161275465157,-0.39982336450757733,0.7819176867706361,1.173595410765166,0.5277330182433408,0.2825988121215384,-1.0079134120155202,-0.22915566176516,1.0794360058628014,-0.13386428235559272,-0.7728423381168867,-1.0636453894035875,-0.8173641027533766,0.04005759979004902,-1.3223615488921612,-1.1633816451869134,-1.1553576965103995,1.238459704535562,0.7306636544248063,0.4083775343351107,1.3260396163474337,0.8320038958230018,0.5337436344817867
2020-04-20,000985.CSI,中证全指,-1.2045681400577828,0.4515960573759877,0.5516676824121847,1.1337101465299042,0.054140555650955255,1.1170983075898915,1.2628157983504384,0.4252061396325957,1.378393881542936,1.4336350954203891,0.37177179534507976,1.021312668592356,0.8282239907575283,-0.14626168495301445,-0.08191765925123941,0.6807960979377661,1.0605279407741541,0.22707961996569692,1.0566944850258457,1.2396526831801076,-0.2447321046099495,0.7290326832012792,0.7430498987997884,0.3130432631925064,2.0152846222662575,-0.07334883719148683,-0.2734893861076459,-1.088009506370641,-1.5342205562237796,-0.5122440825479717,-1.328705410650659,-1.2655677989981906,0.23071011051468718,-0.09326856007524134,-1.0825561865565998,-1.253507875859167,0.3531476638758476,-0.846343783905286,-1.5548569978697944,-0.02704106835643276,-0.7056289582890647,0.25677927773091946,1.645602275149074,1.467495638095541,-0.14695068908792988,-0.1681643853592657,4427.6936,1.7616975665146302,-0.7503014249462598,-1.9614523965563588,1.782266606272438,0.6527220152879969,0.1252786680485713,1.497564006487514,-0.5165343931793338,-0.5343997344697626,-1.3643126152510896,-0.751536453858327,0.29627564584588717,-1.5448008832598616,0.2716672055406103,1.223069633192357,2.382220983898146,-0.7465764712812094,0.016670713307689815,-0.6519284310924952,0.8450548583349486,0.3258904607151739,-1.435648330139043,-0.7237117004770692,-0.1592515117279975,0.3659124994745911,-0.30920786343615725,-0.39647049826008607,0.7527775900013118,1.1199589367534055,0.5280899984893404,0.17001413105345878,-1.0474827463489111,-0.2474088919923511,1.124272558041679,-0.23989505422304452,-0.8039783112196177,-1.0687291873827802,-0.7820981525542803,0.11412980361279189,-1.2604597739076215,-1.1507002511417896,-1.1592044925105829,1.4553519945824307,0.7651807953046316,0.3725357535767189,1.2534629101389334,0.8244683673108169,0.5022756013059562
2020-04-17,000985.CSI,中证全指,-0.6414317827676219,0.7726278764265088,0.6339957468477962,1.053579158816125,-0.050197709384148304,1.0661550385590544,1.2092514764466762,0.3198422806434607,1.3317540928665863,0.8841428072898049,0.16301033657978242,0.905247910720941,0.4480135438594879,-0.42751443611855877,-0.32223530919950033,0.7512187914213022,1.036255338060716,0.23561540078868465,0.7984099317391011,0.8003265432457638,-0.2749058066488076,0.8991511129580154,0.8072253358772266,0.2865999327696828,1.587037100009021,-0.3564827550975458,-0.3983413680350487,-1.0642041605970198,-1.5975202019257027,-0.501293738783442,-1.397988946775068,-1.1914801233970815,0.27851720715557504,-0.44434143056769476,-1.158953343727445,-1.275375444459126,-0.22349748891887777,-0.9898387589762055,-1.6100224170065554,-0.25021371989194674,-0.8063540162517089,0.17174426754964095,1.1933240272784564,1.2232428945242997,-0.3420969272450703,-0.22434565457447767,4391.6037,1.6460192997963343,-0.9222891706495816,-2.071642032052453,1.7569501127795841,0.48416497063938735,-0.03939614892683155,1.1598544724717665,-0.6481945807207242,-0.6163888226497227,-1.1279568748696163,-0.5677139658879808,0.38249537795226624,-1.2457929215793777,0.49837807444770843,1.3059868723237547,2.1132461833319534,-0.9803164513845811,-0.003797903534780922,-0.21004118724583026,0.9422342513197839,0.40946501150960857,-1.4182220248810742,-0.5999619175835984,-0.029132913938736453,0.12023419246523387,-0.4120941731866794,-0.44718109946758877,0.3362278336517249,0.8784328440735258,0.5201390128265753,0.1767526104362093,-1.0374743375383566,-0.2935306880059374,0.7154665155063429,-0.3586401467748072,-0.8179971590023158,-0.9054051573409183,-0.6858405972417548,0.22222857324491072,-0.9404324366769272,-1.0625705649251358,-1.1000023342361716,1.5241260111017125,0.729210525401594,0.30741014920729604,1.047620858254283,0.8060863752677334,0.46491745323662925
2020-04-16,000985.CSI,中证全指,-0.030816400232953678,1.0705169596881132,0.6367476155911342,1.0457869327579201,-0.09011552885519224,1.0327655107252478,1.1944258382244222,0.26221249849505673,1.296743481007608,0.6716266454809456,0.10538631432306969,0.796577953828081,0.12776258498627968,-0.6672017067129548,-0.4449636125923324,0.8217899365733632,1.0027448720713936,0.24029125878533458,0.4120132961645307,0.2523779083244051,-0.4898220292040685,1.0224281809932592,0.8538302551973795,0.25639043659859384,1.1664539863436318,-0.5575804109114504,-0.493452326743279,-1.002003259419603,-1.5873168693377748,-0.5046705061230443,-1.3487632853945422,-1.041836763277971,0.34421970376604905,-0.5890343125461108,-1.2061489236531018,-1.2849910470674564,-0.49365288827620385,-1.0716983740216814,-1.6823889261360359,-0.37582715876328854,-0.8393922454147742,0.12476572864378233,2.247382646262752,1.0446849866416432,-0.472366847524606,-0.2593945493592176,4368.8382,1.6329820637232493,-1.0420029678192888,-2.158591367239779,1.786650403210918,0.37728045806987376,-0.1836495988165295,0.8791350052240483,-0.7529743590180173,-0.7470320178605209,-0.9865853844390701,-0.4273411339138494,0.45158763089044085,-0.8367365431766653,0.7475015502886775,1.3793232435224443,1.691544721474277,-1.0756460746634744,-0.01583208182548718,0.223444924006461,1.0742547268291414,0.4806301468465315,-1.5396640406651603,-0.5631775818182123,0.07548893539608767,0.10726887731014195,-0.43309180686419163,-0.46582769201760876,-0.09090390444993349,0.6414123150154111,0.5049950600944038,0.2015251928499866,-1.0245155656296356,-0.3241218408277384,0.4761665062311138,-0.4173464982329782,-0.8109707368750374,-0.9263163717206443,-0.6453034208502253,0.30227140286502774,-0.6266054685518658,-0.9789092620874078,-1.0403082729123498,1.6680019441838372,0.718252520519999,0.2582950072066449,0.8682709677747618,0.7985397233201754,0.4295712074886591
2020-04-15,000985.CSI,中证全指,0.5765003172131062,1.3549637238314016,0.7053362872054378,1.1409207086071809,-0.025291980740840173,0.9809477357342529,1.2763672538714834,0.30687750192195856,1.2437738914350422,0.1832872319445849,-0.08262040497081002,0.7089396023243697,-0.14742049841607074,-0.8767855848199628,-0.6668774055417326,0.8916066061868695,0.9752931425157815,0.24441643984707473,0.15120923726225305,-0.07791158019085148,-0.472005807203644,1.3001053070660546,0.9487472436174419,0.21398760221140464,0.8191313664618808,-0.6681986771650247,-0.586543994338306,-0.8692162995595352,-1.5527550467217917,-0.49478802027613755,-1.3113883691265826,-0.9030151653735361,0.4326332594201989,-0.5427679086811004,-1.205077374828508,-1.302722242035364,-0.4111143701865723,-1.080044506692396,-1.7052437459816185,-0.43564227021023183,-0.8582063423063275,0.10931957680831988,2.068251969217978,0.9860133128077763,-0.5007816561378399,-0.27978291321702387,4350.6874,1.3223578136712357,-1.1647073632232852,-2.239678669464739,1.8777563850649863,0.3502241354243081,-0.33764439393093315,0.7652641565617406,-0.7667486020795478,-0.8146534758315006,-0.899087092143614,-0.33734586947646317,0.5934548914669115,-0.43479511780105956,0.9476797425040459,1.4456776516414775,1.237421827390379,-1.143702387749526,-0.025534282829280247,0.3915054270022711,1.141931785981072,0.5132833811083259,-1.6052454608161841,-0.5030483497494951,0.2493943853891159,0.2985881857502296,-0.3443404212643038,-0.510894481301261,-0.0722119977699314,0.6385831454662692,0.494584553154549,0.34954086586051997,-0.973388118246965,-0.34895199918199427,0.23104059183142017,-0.49299637582201766,-0.8194561743248673,-1.0007874365431095,-0.6170966952396083,0.35871494536978066,-0.23635342181280922,-0.8862153894899639,-1.0334566930720779,1.691589198620149,0.6786164861246922,0.14324858960138662,0.7905842511025967,0.8243161904404362,0.38662425940169276
2020-04-14,000985.CSI,中证全指,1.1068814462955343,1.6075704919976506,0.7084077043567655,1.1803333783699144,0.026101433912478912,0.9370052400484223,1.2872834803894544,0.3266942808369532,1.1977010961833257,0.042700815405143866,-0.10991697532085995,0.6973116803982153,-0.41414023577153236,-1.1020868960386183,-0.8643233408476494,0.8989773438961941,0.9397676907583735,0.23851268674294795,-0.239727913849866,-0.5448386492570547,-0.575111737208361,1.4244997517433227,0.9874577749724307,0.17641994863456317,0.4983074224673542,-0.7507656226615942,-0.6548426707283506,-0.8007949340931508,-1.5322898308991069,-0.4938508633241943,-1.308344244192981,-0.7566114108940101,0.5180994901473449,-0.4967399752512254,-1.2093756420432513,-1.313731312646862,-0.5344234982600484,-1.11762955280518,-1.753622030182794,-0.6770274421074504,-0.9782102466489012,0.06768992034075198,2.2780982868587443,0.926054447322835,-0.4975352499657202,-0.3498603045024142,4378.0732,0.6816047480138124,-1.316689277922553,-2.3115701804535904,1.7244469796777535,0.23206699997241695,-0.4797590677066911,0.44403001839208794,-0.8158806067012816,-0.8950370142781561,-0.84932808257701,-0.23903304182802537,0.7267381126960388,-0.14038948663173345,1.0616603722900586,1.4656828653386023,0.7277723063323693,-1.1785422872615394,-0.05677815575520749,0.5684493948860316,1.2723792745817533,0.5406995836635442,-1.6335373790608743,-0.4483992253996312,0.4086940526568196,0.5339571748008508,-0.2199109303237925,-0.56775409887761,-0.07217305078155731,0.6547285900624648,0.4764907192876109,0.22933261930854357,-1.0143858609046574,-0.37277373083478005,-0.0998340909462753,-0.5742773463078461,-0.8208785692394278,-1.206756508986313,-0.620493371961,0.43508839298717483,-0.2383584827933621,-0.9149753623771504,-1.0681196342098103,1.419094481179481,0.5540917571274746,0.04963564056957272,0.5477296131140612,0.8311611277391969,0.35110457518012383
